element_id,element_type,element_type_cn,x,y,object_id,object_name,psr_type,layer,voltage_level,css_class,stroke_color,is_junction,related_text_count
TMP00311915,Other,其他,434.4281,453.663,TMP00311915,,0,Other,10kV,,,False,0
TMP00311918,Other,其他,438.5159,453.663,TMP00311918,,0,Other,10kV,,,False,0
TMP00311926,Other,其他,450.6373,456.8756,TMP00311926,,0,Other,10kV,,,False,0
TMP00311935,Other,其他,458.1923,456.8756,TMP00311935,,0,Other,10kV,,,False,0
TMP00311941,Other,其他,434.121,461.3533,TMP00311941,,0,Other,10kV,,,False,0
TMP00311944,Other,其他,438.2088,461.3533,TMP00311944,,0,Other,10kV,,,False,0
TMP00311954,Other,其他,433.6887,470.3238,TMP00311954,,0,Other,10kV,,,False,0
TMP00311957,Other,其他,437.7764,470.3238,TMP00311957,,0,Other,10kV,,,False,0
TMP00311963,Other,其他,419.4838,484.0136,TMP00311963,,0,Other,10kV,,,False,0
TMP00311968,Other,其他,415.3961,484.0136,TMP00311968,,0,Other,10kV,,,False,0
TMP00311974,Other,其他,475.0289,489.086,TMP00311974,,0,Other,10kV,,,False,0
TMP00311977,Other,其他,479.1166,489.086,TMP00311977,,0,Other,10kV,,,False,0
TMP00311993,Other,其他,462.9013,503.5572,TMP00311993,,0,Other,10kV,,,False,0
TMP00311996,Other,其他,466.9891,503.5572,TMP00311996,,0,Other,10kV,,,False,0
TMP00312795,Other,其他,410.5216,533.6791,TMP00312795,,0,Other,10kV,,,False,0
TMP00312796,Other,其他,411.1032,533.6791,TMP00312796,,0,Other,10kV,,,False,0
TMP00312797,Other,其他,413.5832,533.6697,TMP00312797,,0,Other,10kV,,,False,0
TMP00312798,Other,其他,414.3385,533.1811,TMP00312798,,0,Other,10kV,,,False,0
TMP00312799,Other,其他,411.4927,533.6704,TMP00312799,,0,Other,10kV,,,False,0
TMP00312800,Other,其他,412.0743,533.6704,TMP00312800,,0,Other,10kV,,,False,0
TMP00312801,Other,其他,412.6559,533.6704,TMP00312801,,0,Other,10kV,,,False,0
TMP00312802,Other,其他,414.9536,533.6878,TMP00312802,,0,Other,10kV,,,False,0
TMP00312803,Other,其他,414.3134,533.1811,TMP00312803,,0,Other,10kV,,,False,0
TMP00312023,Other,其他,369.1866,554.0438,TMP00312023,,0,Other,10kV,,,False,0
TMP00312028,Other,其他,365.0988,554.0438,TMP00312028,,0,Other,10kV,,,False,0
TMP00312032,Other,其他,412.7863,549.3577,TMP00312032,,0,Other,10kV,,,False,0
TMP00312039,Other,其他,408.6986,549.3577,TMP00312039,,0,Other,10kV,,,False,0
TMP00312045,Other,其他,412.5439,565.5409,TMP00312045,,0,Other,10kV,,,False,0
TMP00312048,Other,其他,416.6316,565.5409,TMP00312048,,0,Other,10kV,,,False,0
TMP00312056,Other,其他,421.3502,550.1323,TMP00312056,,0,Other,10kV,,,False,0
TMP00312061,Other,其他,427.1909,550.1323,TMP00312061,,0,Other,10kV,,,False,0
TMP00312067,Other,其他,506.0831,519.1673,TMP00312067,,0,Other,10kV,,,False,0
TMP00312074,Other,其他,511.9238,519.1673,TMP00312074,,0,Other,10kV,,,False,0
TMP00312080,Other,其他,452.3884,486.4326,TMP00312080,,0,Other,10kV,,,False,0
TMP00312085,Other,其他,456.4761,486.4326,TMP00312085,,0,Other,10kV,,,False,0
TMP00312094,Other,其他,371.9291,519.5756,TMP00312094,,0,Other,10kV,,,False,0
TMP00312096,Other,其他,371.9291,520.1423,TMP00312096,,0,Other,10kV,,,False,0
TMP00312148,Other,其他,359.8706,524.062,TMP00312148,,0,Other,10kV,,,False,0
TMP00312156,Other,其他,363.9583,524.062,TMP00312156,,0,Other,10kV,,,False,0
TMP00312169,Other,其他,333.2144,499.0643,TMP00312169,,0,Other,10kV,,,False,0
TMP00312172,Other,其他,337.3021,499.0643,TMP00312172,,0,Other,10kV,,,False,0
TMP00312183,Other,其他,365.1996,494.6229,TMP00312183,,0,Other,10kV,,,False,0
TMP00312186,Other,其他,369.2873,494.6229,TMP00312186,,0,Other,10kV,,,False,0
TMP00312197,Other,其他,380.4845,486.3505,TMP00312197,,0,Other,10kV,,,False,0
TMP00312202,Other,其他,384.5723,486.3505,TMP00312202,,0,Other,10kV,,,False,0
TMP00312211,Other,其他,387.478,497.7374,TMP00312211,,0,Other,10kV,,,False,0
TMP00312216,Other,其他,391.5657,497.7374,TMP00312216,,0,Other,10kV,,,False,0
TMP00312225,Other,其他,389.2071,537.0578,TMP00312225,,0,Other,10kV,,,False,0
TMP00312230,Other,其他,393.2948,537.0578,TMP00312230,,0,Other,10kV,,,False,0
TMP00312239,Other,其他,436.7415,493.5341,TMP00312239,,0,Other,10kV,,,False,0
TMP00312244,Other,其他,432.6538,493.5341,TMP00312244,,0,Other,10kV,,,False,0
TMP00312299,Other,其他,488.0005,474.9634,TMP00312299,,0,Other,10kV,,,False,0
TMP00312304,Other,其他,491.4413,474.9634,TMP00312304,,0,Other,10kV,,,False,0
TMP00312316,Other,其他,525.404,453.4854,TMP00312316,,0,Other,10kV,,,False,0
TMP00312319,Other,其他,529.4917,453.4854,TMP00312319,,0,Other,10kV,,,False,0
TMP00312352,Other,其他,508.3041,421.2629,TMP00312352,,0,Other,10kV,,,False,0
TMP00312353,Other,其他,508.6888,421.2629,TMP00312353,,0,Other,10kV,,,False,0
TMP00312456,Other,其他,409.6975,513.2862,TMP00312456,,0,Other,10kV,,,False,0
TMP00312499,Other,其他,471.3494,546.33,TMP00312499,,0,Other,10kV,,,False,0
TMP00312504,Other,其他,475.9357,546.33,TMP00312504,,0,Other,10kV,,,False,0
TMP00312513,Other,其他,484.0888,498.8775,TMP00312513,,0,Other,10kV,,,False,0
TMP00312804,Other,其他,488.1766,498.8775,TMP00312804,,0,Other,10kV,,,False,0
TMP00312525,Other,其他,468.5072,497.5832,TMP00312525,,0,Other,10kV,,,False,0
TMP00312805,Other,其他,472.5949,497.5832,TMP00312805,,0,Other,10kV,,,False,0
TMP00312562,Other,其他,380.6373,559.3335,TMP00312562,,0,Other,10kV,,,False,0
TMP00131796,RemoteUnit,故障指示器,432.9662,484.7065,TMP00131796,故障指示器006,0811003,RemoteUnit,10kV,,,False,1
TMP00131794,RemoteUnit,故障指示器,442.8193,499.5661,TMP00131794,故障指示器005,0811003,RemoteUnit,10kV,,,False,1
TMP00131784,RemoteUnit,故障指示器,442.8193,510.7362,TMP00131784,故障指示器004,0811003,RemoteUnit,10kV,,,False,1
TMP00046306,Junction,接头,339.2237,508.3373,TMP00046306,TMP00131373#环网箱102－LINE215_线LINE365_4#环网箱101种号最间接头,0203,Junction,10kV,,,True,0
TMP00046305,Junction,接头,359.3286,508.3373,TMP00046305,TMP00131371#环网箱102－LINE215_线LINE365_5#环网箱101种号最间接头,0203,Junction,10kV,,,True,0
TMP00046304,Junction,接头,375.2497,528.8642,TMP00046304,00000电站102-假社员教SUB020_开关站101种号最间接头,0203,Junction,10kV,,,True,0
TMP00046303,Junction,接头,375.2497,534.8337,TMP00046303,00000电站102-假社员教SUB020_开关站101,0203,Junction,10kV,,,True,0
TMP00046302,Junction,接头,303.701,508.3373,TMP00046302,TMP00131373,0202,Junction,10kV,,,True,0
TMP00046301,Junction,接头,309.0458,508.0053,TMP00046301,TMP00131370#环网箱101,0202,Junction,10kV,,,True,0
TMP00046300,Junction,接头,312.8704,508.0053,TMP00046300,00000网箱104,0202,Junction,10kV,,,True,0
TMP00046299,Junction,接头,317.4055,499.2785,TMP00046299,TMP00131370#箱变,0202,Junction,10kV,,,True,0
TMP00046298,Junction,接头,314.7828,508.0053,TMP00046298,00000网箱102,0202,Junction,10kV,,,True,0
TMP00046297,Junction,接头,324.202,508.0053,TMP00046297,TMP00131373#环网箱101,0202,Junction,10kV,,,True,0
TMP00046296,Junction,接头,326.1143,508.0053,TMP00046296,TMP00131373#环网箱103,0202,Junction,10kV,,,True,0
TMP00046295,Junction,接头,326.0614,521.5752,TMP00046295,TMP00131374#箱变,0202,Junction,10kV,,,True,0
TMP00046294,Junction,接头,329.939,508.0053,TMP00046294,TMP00131373#环网箱102,0202,Junction,10kV,,,True,0
TMP00046293,Junction,接头,348.5084,508.0053,TMP00046293,TMP00131371#环网箱101,0202,Junction,10kV,,,True,0
TMP00046292,Junction,接头,350.4207,508.0053,TMP00046292,TMP00131371#环网箱103,0202,Junction,10kV,,,True,0
TMP00046291,Junction,接头,345.5487,498.9618,TMP00046291,00000败支1#,0202,Junction,10kV,,,True,0
TMP00046290,Junction,接头,345.1706,486.1909,TMP00046290,TMP00131373#,0202,Junction,10kV,,,True,0
TMP00046289,Junction,接头,345.1706,479.0153,TMP00046289,00000饭开关站101,0202,Junction,10kV,,,True,0
TMP00046288,Junction,接头,343.0533,468.7942,TMP00046288,00000终端头511028,0202,Junction,10kV,,,True,0
TMP00046287,Junction,接头,347.0479,468.7942,TMP00046287,00000终端头584386,0202,Junction,10kV,,,True,0
TMP00046286,Junction,接头,348.5323,455.4199,TMP00046286,00000终端头584387,0202,Junction,10kV,,,True,0
TMP00046285,Junction,接头,352.3331,508.0053,TMP00046285,00000饭开关站104,0202,Junction,10kV,,,True,0
TMP00046284,Junction,接头,354.2454,508.0053,TMP00046284,TMP00131371#环网箱102,0202,Junction,10kV,,,True,0
TMP00046283,Junction,接头,364.4118,508.0053,TMP00046283,TMP00131372#环网箱101,0202,Junction,10kV,,,True,0
TMP00046282,Junction,接头,370.1488,508.0053,TMP00046282,TMP00131372#环网箱102,0202,Junction,10kV,,,True,0
TMP00046281,Junction,接头,379.568,508.0053,TMP00046281,TMP00131368#环网箱101,0202,Junction,10kV,,,True,0
TMP00046280,Junction,接头,398.7378,508.0053,TMP00046280,TMP00131366#环网箱103,0202,Junction,10kV,,,True,0
TMP00046279,Junction,接头,398.6434,521.1079,TMP00046279,00000明1#争101,0202,Junction,10kV,,,True,0
TMP00046278,Junction,接头,407.9421,521.9204,TMP00046278,00000明1#争102,0202,Junction,10kV,,,True,0
TMP00046277,Junction,接头,409.316,535.8356,TMP00046277,00000明2#争101,0202,Junction,10kV,,,True,0
TMP00046276,Junction,接头,402.4659,508.0053,TMP00046276,TMP00131366#环网箱102,0202,Junction,10kV,,,True,0
TMP00046275,Junction,接头,407.891,508.3373,TMP00046275,00000争1#,0202,Junction,10kV,,,True,0
TMP00046274,Junction,接头,508.4165,492.0731,TMP00046274,00000示分4#,0202,Junction,10kV,,,True,0
TMP00046273,Junction,接头,496.7853,491.5979,TMP00046273,00000终端头,0202,Junction,10kV,,,True,0
TMP00046272,Junction,接头,484.3406,491.741,TMP00046272,00000终端头203162,0202,Junction,10kV,,,True,0
TMP00046271,Junction,接头,510.7409,508.3373,TMP00046271,00000#,0202,Junction,10kV,,,True,0
TMP00046270,Junction,接头,517.9648,508.0053,TMP00046270,00000SUB020_开关站101,0202,Junction,10kV,,,True,0
TMP00046269,Junction,接头,528.135,508.3373,TMP00046269,TMP00312844,0202,Junction,10kV,,,True,0
TMP00046268,Junction,接头,532.2525,508.0053,TMP00046268,TMP00312846,0202,Junction,10kV,,,True,0
TMP00046267,Junction,接头,519.8285,556.7045,TMP00046267,00000SUB020_开关站102,0202,Junction,10kV,,,True,0
TMP00046266,Junction,接头,516.8322,556.7045,TMP00046266,00000#,0202,Junction,10kV,,,True,0
TMP00046265,Junction,接头,365.1455,556.656,TMP00046265,00000终端头463511,0202,Junction,10kV,,,True,0
TMP00046264,Junction,接头,392.0892,572.7031,TMP00046264,00000终端头506352,0202,Junction,10kV,,,True,0
TMP00046263,Junction,接头,409.0822,553.2997,TMP00046263,TMP00312852,0202,Junction,10kV,,,True,0
TMP00046262,Junction,接头,408.7453,551.4191,TMP00046262,TMP00312854,0202,Junction,10kV,,,True,0
TMP00046261,Junction,接头,412.5904,568.9476,TMP00046261,00000终端头463831,0202,Junction,10kV,,,True,0
TMP00046260,Junction,接头,421.4004,552.3197,TMP00046260,00000终端头506402,0202,Junction,10kV,,,True,0
TMP00046259,Junction,接头,428.1806,567.9942,TMP00046259,00000终端头477979,0202,Junction,10kV,,,True,0
TMP00046258,Junction,接头,445.265,554.1593,TMP00046258,00000终端头586637,0202,Junction,10kV,,,True,0
TMP00046257,Junction,接头,456.3026,568.4892,TMP00046257,00000终端头506645,0202,Junction,10kV,,,True,0
TMP00046256,Junction,接头,461.0477,552.3197,TMP00046256,00000终端头463712,0202,Junction,10kV,,,True,0
TMP00046255,Junction,接头,493.556,550.1079,TMP00046255,00000终端头203462,0202,Junction,10kV,,,True,0
TMP00046254,Junction,接头,506.1333,522.1945,TMP00046254,00000终端头573745,0202,Junction,10kV,,,True,0
TMP00046253,Junction,接头,444.2763,451.4462,TMP00046253,00000终端头506259,0202,Junction,10kV,,,True,0
TMP00046252,Junction,接头,434.4748,455.9141,TMP00046252,00000终端头203403,0202,Junction,10kV,,,True,0
TMP00046251,Junction,接头,450.6895,461.134,TMP00046251,00000终端头463823,0202,Junction,10kV,,,True,0
TMP00046250,Junction,接头,434.1676,465.049,TMP00046250,00000终端头506182,0202,Junction,10kV,,,True,0
TMP00046249,Junction,接头,451.7633,470.4848,TMP00046249,火育象,0202,Junction,10kV,,,True,0
TMP00046248,Junction,接头,456.2609,470.1527,TMP00046248,火育象,0202,Junction,10kV,,,True,0
TMP00046247,Junction,接头,433.7353,472.936,TMP00046247,00000终端头573374,0202,Junction,10kV,,,True,0
TMP00046246,Junction,接头,415.4427,486.0749,TMP00046246,00000终端头506277,0202,Junction,10kV,,,True,0
TMP00046245,Junction,接头,475.0755,492.1317,TMP00046245,00000终端头479512,0202,Junction,10kV,,,True,0
TMP00046244,Junction,接头,464.3774,489.794,TMP00046244,00000支8#,0202,Junction,10kV,,,True,0
TMP00046243,Junction,接头,464.0404,483.3655,TMP00046243,00000配电站101,0202,Junction,10kV,,,True,0
TMP00046242,Junction,接头,462.948,507.3251,TMP00046242,00000终端头506070,0202,Junction,10kV,,,True,0
TMP00046241,Junction,接头,452.435,488.4939,TMP00046241,00000终端头573486,0202,Junction,10kV,,,True,0
TMP00046240,Junction,接头,425.901,503.2995,TMP00046240,TMP00312874,0202,Junction,10kV,,,True,0
TMP00046239,Junction,接头,425.6501,500.8211,TMP00046239,TMP00312876,0202,Junction,10kV,,,True,0
TMP00046238,Junction,接头,366.3241,508.0053,TMP00046238,TMP00131372#环网箱103,0202,Junction,10kV,,,True,0
TMP00046237,Junction,接头,366.445,522.2846,TMP00046237,00000员教争101,0202,Junction,10kV,,,True,0
TMP00046236,Junction,接头,375.655,522.8946,TMP00046236,00000电站102,0202,Junction,10kV,,,True,0
TMP00046235,Junction,接头,377.03,537.9808,TMP00046235,00000饭开关站101,0202,Junction,10kV,,,True,0
TMP00046234,Junction,接头,368.2364,508.0053,TMP00046234,00000饭开关站104,0202,Junction,10kV,,,True,0
TMP00046233,Junction,接头,372.7304,497.7842,TMP00046233,00000关站101,0202,Junction,10kV,,,True,0
TMP00311352,Junction,接头,303.2859,508.3373,TMP00311352,,32TMP00132954,Junction,10kV,,,True,0
TMP00311534,Junction,接头,310.9413,506.6466,TMP00311534,,32TMP00132954,Junction,10kV,,,True,0
TMP00311358,Junction,接头,312.8872,506.6466,TMP00311358,,32TMP00132954,Junction,10kV,,,True,0
TMP00311364,Junction,接头,314.833,506.6466,TMP00311364,,32TMP00132954,Junction,10kV,,,True,0
TMP00311355,Junction,接头,308.9956,506.6466,TMP00311355,,32TMP00132954,Junction,10kV,,,True,0
TMP00311367,Junction,接头,324.1518,506.6466,TMP00311367,,32TMP00132954,Junction,10kV,,,True,0
TMP00311611,Junction,接头,328.0434,506.6466,TMP00311611,,32TMP00132954,Junction,10kV,,,True,0
TMP00311376,Junction,接头,329.9892,506.6466,TMP00311376,,32TMP00132954,Junction,10kV,,,True,0
TMP00311370,Junction,接头,326.0976,506.6466,TMP00311370,,32TMP00132954,Junction,10kV,,,True,0
TMP00311379,Junction,接头,348.4582,506.6466,TMP00311379,,32TMP00132954,Junction,10kV,,,True,0
TMP00311397,Junction,接头,352.3498,506.6466,TMP00311397,,32TMP00132954,Junction,10kV,,,True,0
TMP00311382,Junction,接头,350.404,506.6466,TMP00311382,,32TMP00132954,Junction,10kV,,,True,0
TMP00311400,Junction,接头,354.2956,506.6466,TMP00311400,,32TMP00132954,Junction,10kV,,,True,0
TMP00311385,Junction,接头,345.1204,477.6566,TMP00311385,,32TMP00132954,Junction,10kV,,,True,0
TMP00311636,Junction,接头,347.0662,477.6566,TMP00311636,,32TMP00132954,Junction,10kV,,,True,0
TMP00311640,Junction,接头,349.012,477.6566,TMP00311640,,32TMP00132954,Junction,10kV,,,True,0
TMP00311643,Junction,接头,350.9578,477.6566,TMP00311643,,32TMP00132954,Junction,10kV,,,True,0
TMP00311528,Junction,接头,368.2532,506.6466,TMP00311528,,32TMP00132954,Junction,10kV,,,True,0
TMP00311406,Junction,接头,370.199,506.6466,TMP00311406,,32TMP00132954,Junction,10kV,,,True,0
TMP00311516,Junction,接头,366.3074,506.6466,TMP00311516,,32TMP00132954,Junction,10kV,,,True,0
TMP00311403,Junction,接头,364.3616,506.6466,TMP00311403,,32TMP00132954,Junction,10kV,,,True,0
TMP00311658,Junction,接头,381.4636,506.6466,TMP00311658,,32TMP00132954,Junction,10kV,,,True,0
TMP00311664,Junction,接头,385.3552,506.6466,TMP00311664,,32TMP00132954,Junction,10kV,,,True,0
TMP00311670,Junction,接头,383.4094,506.6466,TMP00311670,,32TMP00132954,Junction,10kV,,,True,0
TMP00311409,Junction,接头,379.5179,506.6466,TMP00311409,,32TMP00132954,Junction,10kV,,,True,0
TMP00311683,Junction,接头,396.8477,504.6716,TMP00311683,,32TMP00132954,Junction,10kV,,,True,0
TMP00311692,Junction,接头,400.6279,506.3727,TMP00311692,,32TMP00132954,Junction,10kV,,,True,0
TMP00311424,Junction,接头,402.5181,504.6716,TMP00311424,,32TMP00132954,Junction,10kV,,,True,0
TMP00311412,Junction,接头,398.7378,506.3727,TMP00311412,,32TMP00132954,Junction,10kV,,,True,0
TMP00311427,Junction,接头,496.7438,488.8843,TMP00311427,,32TMP00132954,Junction,10kV,,,True,0
TMP00311722,Junction,接头,498.6337,488.8843,TMP00311722,,32TMP00132954,Junction,10kV,,,True,0
TMP00311729,Junction,接头,500.5236,490.5851,TMP00311729,,32TMP00132954,Junction,10kV,,,True,0
TMP00311736,Junction,接头,502.4135,490.5851,TMP00311736,,32TMP00132954,Junction,10kV,,,True,0
TMP00311436,Junction,接头,521.7185,506.8494,TMP00311436,,32TMP00132954,Junction,10kV,,,True,0
TMP00311747,Junction,接头,523.6083,506.8494,TMP00311747,,32TMP00132954,Junction,10kV,,,True,0
TMP00311433,Junction,接头,517.9387,505.1485,TMP00311433,,32TMP00132954,Junction,10kV,,,True,0
TMP00311442,Junction,接头,519.8286,505.1485,TMP00311442,,32TMP00132954,Junction,10kV,,,True,0
TMP00311525,Junction,接头,376.9798,536.6221,TMP00311525,,32TMP00132954,Junction,10kV,,,True,0
TMP00311762,Junction,接头,378.9256,536.6221,TMP00311762,,32TMP00132954,Junction,10kV,,,True,0
TMP00311766,Junction,接头,380.8714,536.6221,TMP00311766,,32TMP00132954,Junction,10kV,,,True,0
TMP00311770,Junction,接头,382.8172,536.6221,TMP00311770,,32TMP00132954,Junction,10kV,,,True,0
TMP00311773,Junction,接头,376.5718,496.4256,TMP00311773,,32TMP00132954,Junction,10kV,,,True,0
TMP00311531,Junction,接头,372.6802,496.4256,TMP00311531,,32TMP00132954,Junction,10kV,,,True,0
TMP00311778,Junction,接头,374.626,496.4256,TMP00311778,,32TMP00132954,Junction,10kV,,,True,0
TMP00311782,Junction,接头,378.5175,496.4256,TMP00311782,,32TMP00132954,Junction,10kV,,,True,0
TMP00311361,Junction,接头,317.3589,497.2172,TMP00311361,,32TMP00132954,Junction,10kV,,,True,0
TMP00311786,Junction,接头,321.4466,497.2172,TMP00311786,,32TMP00132954,Junction,10kV,,,True,0
TMP00311373,Junction,接头,328.0152,519.5655,TMP00311373,,32TMP00132954,Junction,10kV,,,True,0
TMP00311794,Junction,接头,332.1029,519.5655,TMP00311794,,32TMP00132954,Junction,10kV,,,True,0
TMP00311388,Junction,接头,343.0067,465.0617,TMP00311388,,32TMP00132954,Junction,10kV,,,True,0
TMP00311391,Junction,接头,347.0945,465.0617,TMP00311391,,32TMP00132954,Junction,10kV,,,True,0
TMP00311809,Junction,接头,352.5734,451.7595,TMP00311809,,32TMP00132954,Junction,10kV,,,True,0
TMP00311394,Junction,接头,348.4857,451.7595,TMP00311394,,32TMP00132954,Junction,10kV,,,True,0
TMP00311430,Junction,接头,484.294,490.2928,TMP00311430,,32TMP00132954,Junction,10kV,,,True,0
TMP00311825,Junction,接头,488.3817,490.2928,TMP00311825,,32TMP00132954,Junction,10kV,,,True,0
TMP00311439,Junction,接头,532.1093,504.5732,TMP00311439,,32TMP00132954,Junction,10kV,,,True,0
TMP00311832,Junction,接头,536.1971,504.5732,TMP00311832,,32TMP00132954,Junction,10kV,,,True,0
TMP00311448,Junction,接头,392.0426,569.9818,TMP00311448,,32TMP00132954,Junction,10kV,,,True,0
TMP00311843,Junction,接头,396.1304,569.9818,TMP00311843,,32TMP00132954,Junction,10kV,,,True,0
TMP00311460,Junction,接头,428.134,565.9951,TMP00311460,,32TMP00132954,Junction,10kV,,,True,0
TMP00311854,Junction,接头,432.2217,565.9951,TMP00311854,,32TMP00132954,Junction,10kV,,,True,0
TMP00311463,Junction,接头,445.2183,551.4379,TMP00311463,,32TMP00132954,Junction,10kV,,,True,0
TMP00311867,Junction,接头,449.3061,551.4379,TMP00311867,,32TMP00132954,Junction,10kV,,,True,0
TMP00311466,Junction,接头,456.256,566.4902,TMP00311466,,32TMP00132954,Junction,10kV,,,True,0
TMP00311878,Junction,接头,460.3437,566.4902,TMP00311878,,32TMP00132954,Junction,10kV,,,True,0
TMP00311469,Junction,接头,461.0011,550.3207,TMP00311469,,32TMP00132954,Junction,10kV,,,True,0
TMP00311887,Junction,接头,465.0888,550.3207,TMP00311887,,32TMP00132954,Junction,10kV,,,True,0
TMP00311472,Junction,接头,491.9932,547.7476,TMP00311472,,32TMP00132954,Junction,10kV,,,True,0
TMP00311900,Junction,接头,496.0809,547.7476,TMP00311900,,32TMP00132954,Junction,10kV,,,True,0
TMP00311478,Junction,接头,444.2297,448.7249,TMP00311478,,32TMP00132954,Junction,10kV,,,True,0
TMP00311911,Junction,接头,448.3174,448.7249,TMP00311911,,32TMP00132954,Junction,10kV,,,True,0
TMP00311481,Junction,接头,434.4281,454.2762,TMP00311481,,32TMP00132954,Junction,10kV,,,True,0
TMP00311920,Junction,接头,438.5159,454.2762,TMP00311920,,32TMP00132954,Junction,10kV,,,True,0
TMP00311484,Junction,接头,450.6373,457.4422,TMP00311484,,32TMP00132954,Junction,10kV,,,True,0
TMP00311937,Junction,接头,458.1923,457.4422,TMP00311937,,32TMP00132954,Junction,10kV,,,True,0
TMP00311487,Junction,接头,434.121,461.9665,TMP00311487,,32TMP00132954,Junction,10kV,,,True,0
TMP00311946,Junction,接头,438.2088,461.9665,TMP00311946,,32TMP00132954,Junction,10kV,,,True,0
TMP00311492,Junction,接头,456.225,468.3385,TMP00311492,,32TMP00132954,Junction,10kV,,,True,0
TMP00311495,Junction,接头,433.6887,470.937,TMP00311495,,32TMP00132954,Junction,10kV,,,True,0
TMP00311959,Junction,接头,437.7764,470.937,TMP00311959,,32TMP00132954,Junction,10kV,,,True,0
TMP00311965,Junction,接头,419.4838,484.6267,TMP00311965,,32TMP00132954,Junction,10kV,,,True,0
TMP00311498,Junction,接头,415.3961,484.6267,TMP00311498,,32TMP00132954,Junction,10kV,,,True,0
TMP00311501,Junction,接头,475.0289,489.6992,TMP00311501,,32TMP00132954,Junction,10kV,,,True,0
TMP00311979,Junction,接头,479.1166,489.6992,TMP00311979,,32TMP00132954,Junction,10kV,,,True,0
TMP00311504,Junction,接头,463.9938,481.3041,TMP00311504,,32TMP00132954,Junction,10kV,,,True,0
TMP00311987,Junction,接头,468.0815,481.3041,TMP00311987,,32TMP00132954,Junction,10kV,,,True,0
TMP00311507,Junction,接头,462.9013,504.1704,TMP00311507,,32TMP00132954,Junction,10kV,,,True,0
TMP00311998,Junction,接头,466.9891,504.1704,TMP00311998,,32TMP00132954,Junction,10kV,,,True,0
TMP00311513,Junction,接头,425.6204,498.4398,TMP00311513,,32TMP00132954,Junction,10kV,,,True,0
TMP00311418,Junction,接头,407.9942,518.1676,TMP00311418,,32TMP00132954,Junction,10kV,,,True,0
TMP00311415,Junction,接头,400.4393,518.1676,TMP00311415,,32TMP00132954,Junction,10kV,,,True,0
TMP00312012,Junction,接头,413.9764,531.3206,TMP00312012,,32TMP00132954,Junction,10kV,,,True,0
TMP00311421,Junction,接头,410.0689,531.3206,TMP00311421,,32TMP00132954,Junction,10kV,,,True,0
TMP00312025,Junction,接头,369.1866,554.657,TMP00312025,,32TMP00132954,Junction,10kV,,,True,0
TMP00311445,Junction,接头,365.0988,554.657,TMP00311445,,32TMP00132954,Junction,10kV,,,True,0
TMP00312034,Junction,接头,412.7863,549.9709,TMP00312034,,32TMP00132954,Junction,10kV,,,True,0
TMP00311451,Junction,接头,408.6986,549.9709,TMP00311451,,32TMP00132954,Junction,10kV,,,True,0
TMP00311454,Junction,接头,412.5439,566.1541,TMP00311454,,32TMP00132954,Junction,10kV,,,True,0
TMP00312050,Junction,接头,416.6316,566.1541,TMP00312050,,32TMP00132954,Junction,10kV,,,True,0
TMP00311457,Junction,接头,421.3502,550.7164,TMP00311457,,32TMP00132954,Junction,10kV,,,True,0
TMP00312063,Junction,接头,427.1909,550.7164,TMP00312063,,32TMP00132954,Junction,10kV,,,True,0
TMP00311475,Junction,接头,506.0831,519.7514,TMP00311475,,32TMP00132954,Junction,10kV,,,True,0
TMP00312076,Junction,接头,511.9238,519.7514,TMP00312076,,32TMP00132954,Junction,10kV,,,True,0
TMP00311510,Junction,接头,452.3884,487.0458,TMP00311510,,32TMP00132954,Junction,10kV,,,True,0
TMP00312087,Junction,接头,456.4761,487.0458,TMP00312087,,32TMP00132954,Junction,10kV,,,True,0
TMP00311519,Junction,接头,368.151,519.5756,TMP00311519,,32TMP00132954,Junction,10kV,,,True,0
TMP00311522,Junction,接头,375.7071,519.5756,TMP00311522,,32TMP00132954,Junction,10kV,,,True,0
TMP00312098,Junction,接头,371.9291,520.7089,TMP00312098,,32TMP00132954,Junction,10kV,,,True,0
TMP00312150,Junction,接头,359.8706,524.6752,TMP00312150,,32TMP00132954,Junction,10kV,,,True,0
TMP00312158,Junction,接头,363.9583,524.6752,TMP00312158,,32TMP00132954,Junction,10kV,,,True,0
TMP00046232,Junction,接头,357.812,522.6409,TMP00046232,00000终端头922060,0202,Junction,10kV,,,True,0
TMP00046231,Junction,接头,357.812,525.953,TMP00046231,00000终端头918510,0202,Junction,10kV,,,True,0
TMP00046230,Junction,接头,396.6573,509.0075,TMP00046230,00000终端头957286,0202,Junction,10kV,,,True,0
TMP00046229,Junction,接头,385.2525,508.9465,TMP00046229,00000终端头988037,0202,Junction,10kV,,,True,0
TMP00046228,Junction,接头,333.261,501.1257,TMP00046228,00000终端头466820,0202,Junction,10kV,,,True,0
TMP00312164,Junction,接头,333.2144,499.6775,TMP00312164,,32TMP00132954,Junction,10kV,,,True,0
TMP00312174,Junction,接头,337.3021,499.6775,TMP00312174,,32TMP00132954,Junction,10kV,,,True,0
TMP00046227,Junction,接头,365.2463,499.1131,TMP00046227,00000终端头198672,0202,Junction,10kV,,,True,0
TMP00312178,Junction,接头,365.1996,495.2361,TMP00312178,,32TMP00132954,Junction,10kV,,,True,0
TMP00312188,Junction,接头,369.2873,495.2361,TMP00312188,,32TMP00132954,Junction,10kV,,,True,0
