ID,Name,Type,X,Y,Width,Height,Voltage
TMP00045239,00000争9#-LINE215_线LINE365_争10#,交流线段,441.6305837684539,508.33732026987565,0.5943559432018333,0.0,10kV
TMP00045238,00000争10#-LINE215_线LINE365_争11#,交流线段,442.22493971165574,508.33732026987565,0.5943964776043345,0.0,10kV
TMP00045237,00000争14#-LINE215_线LINE365_争15#,交流线段,506.4432692463475,508.33732026987565,0.5943964776043345,0.0,10kV
TMP00045236,00000示分2#-LINE215_线LINE231_示分3#,交流线段,508.83159677341547,499.19348869520707,0.0,0.5943559432018901,10kV
TMP00045235,00000败支2#~LINE215_线况诉败支3#,交流线段,514.0919893864527,556.7045095868175,0.5943964776042776,0.0,10kV
TMP00045234,00000败支3#~LINE215_线况诉败支4#,交流线段,512.9995467058803,556.7045095868175,1.0924426805723897,0.0,10kV
TMP00045233,00000败支7#~LINE215_线况诉败支8#,交流线段,510.6220013298655,556.7045095868175,0.5943964776043345,0.0,10kV
TMP00045232,00000败支8#~LINE215_线况诉败支9#,交流线段,510.02760485226116,556.7045095868175,0.5943964776043345,0.0,10kV
TMP00045231,00000败支35#~LINE215_线况诉败支36#,交流线段,481.8104318054646,556.6968891191559,0.5943964776043345,0.0,10kV
TMP00045230,00000败支36#~LINE215_线况诉败支37#,交流线段,481.21603532786025,556.6968891191559,0.5943964776043345,0.0,10kV
TMP00045229,00000败支37#~LINE215_线况诉败支38#,交流线段,478.7448554821737,556.6968891191559,2.4711798456865495,0.009525584576977053,10kV
TMP00045228,00000败支70#~LINE215_线况诉败支71#,交流线段,386.2939903621549,556.6968891191559,0.5943964776042776,0.0,10kV
TMP00045227,00000败支71#~LINE215_线况诉败支72#,交流线段,385.526025573237,556.6968891191559,0.7679647889178796,0.009525584576977053,10kV
TMP00045226,00000分11#-LINE215_线海半分12#,交流线段,444.6132672387237,471.07915142743957,0.0,0.5943964776043345,10kV
TMP00045225,00000分12#-LINE215_线海半分13#,交流线段,444.6132672387237,470.48475494983524,0.0,0.5943964776043345,10kV
TMP00045224,00000二支3#-LINE215_线海半二支4#,交流线段,434.07225534582386,484.70649325768744,0.0,0.5943559432018901,10kV
TMP00045223,00000支4#-LINE215_线海半支5#,交流线段,459.34338802217013,492.46372399316556,0.5943559432018901,0.0,10kV
TMP00045222,00000支5#-LINE215_线海半支6#,交流线段,459.937743965372,492.46372399316556,0.5943559432018901,0.0,10kV
TMP00045221,00000支6#-LINE215_线海半支7#,交流线段,460.5320999085739,492.46372399316556,0.5943964776043345,0.0,10kV
TMP00045220,00000败支3照2#~LINE215_线如切败支3照3#,交流线段,352.1439184311853,495.0269574668281,2.039123649915666,0.0,10kV
TMP00045219,00000终端头922060~站外-电缆终端头918510,交流线段,357.8120060641179,522.6408570018826,0.0,3.3121470934264607,10kV
TMP00045218,00000二支2照3#~LINE215_线海半二支2照4#,交流线段,425.4019061262355,486.4069519750892,4.217118162643203,0.0,10kV
TMP00045217,TMP00131368#102,交流线段,385.25253995987117,508.9464712699737,11.404718940417126,0.06100427569521116,10kV
TMP00045216,00000终端头466819-站外-电缆终端头466820,交流线段,328.72597810069226,501.1256825914457,4.535009213898775,9.805920504373262,10kV
TMP00045215,00000终端头198671-站外-电缆终端头198672,交流线段,365.2462586808323,498.25738720490466,9.313549117748892,1.5868002529171576,10kV
