element_id,element_type,element_type_cn,x,y,object_id,object_name,psr_type,layer,voltage_level,css_class,stroke_color,is_junction,related_text_count
TMP00045891,ACLineSegment,交流线段,390.945,297.8033,TMP00045891,TMP00131370#,dxd,ACLineSegment,10kV,,,False,1
TMP00045890,ACLineSegment,交流线段,403.6199,297.8033,TMP00045890,TMP00131374#,dxd,ACLineSegment,10kV,,,False,1
TMP00045889,ACLineSegment,交流线段,365.2542,289.1968,TMP00045889,00000#,dxd,ACLineSegment,10kV,,,False,1
TMP00045888,ACLineSegment,交流线段,362.9498,289.1968,TMP00045888,00000#,dxd,ACLineSegment,10kV,,,False,1
TMP00045887,ACLineSegment,交流线段,356.5447,289.1968,TMP00045887,00000~从地支9#,dxd,ACLineSegment,10kV,,,False,1
TMP00045886,ACLineSegment,交流线段,344.4491,289.1968,TMP00045886,00000~从地支10#,dxd,ACLineSegment,10kV,,,False,1
TMP00045885,ACLineSegment,交流线段,341.3658,289.1968,TMP00045885,TMP00131370#,dxd,ACLineSegment,10kV,,,False,1
TMP00045884,ACLineSegment,交流线段,344.4491,284.3263,TMP00045884,00000#~从地支10白1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045883,ACLineSegment,交流线段,338.4176,289.1968,TMP00045883,00000#~从地支13#,dxd,ACLineSegment,10kV,,,False,1
TMP00045882,ACLineSegment,交流线段,337.2652,289.1968,TMP00045882,TMP00131371#,dxd,ACLineSegment,10kV,,,False,1
TMP00045881,ACLineSegment,交流线段,338.4076,289.1968,TMP00045881,00000#~从地支13照1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045880,ACLineSegment,交流线段,323.9466,289.1968,TMP00045880,00000#~从地支25#,dxd,ACLineSegment,10kV,,,False,1
TMP00045879,ACLineSegment,交流线段,322.7945,289.1968,TMP00045879,TMP00131368#,dxd,ACLineSegment,10kV,,,False,1
TMP00045878,ACLineSegment,交流线段,311.2719,289.1968,TMP00045878,00000#~从地支36#,dxd,ACLineSegment,10kV,,,False,1
TMP00045877,ACLineSegment,交流线段,303.0386,289.1968,TMP00045877,TMP00131366#,dxd,ACLineSegment,10kV,,,False,1
TMP00045876,ACLineSegment,交流线段,297.7859,289.1968,TMP00045876,TMP00131370#,dxd,ACLineSegment,10kV,,,False,1
TMP00045875,ACLineSegment,交流线段,294.3292,289.1968,TMP00045875,TMP00131371#,dxd,ACLineSegment,10kV,,,False,1
TMP00045874,ACLineSegment,交流线段,291.381,289.1968,TMP00045874,00000#~从地支46#,dxd,ACLineSegment,10kV,,,False,1
TMP00045873,ACLineSegment,交流线段,289.585,289.1968,TMP00045873,00000#~从地支47#,dxd,ACLineSegment,10kV,,,False,1
TMP00045872,ACLineSegment,交流线段,299.2601,292.9132,TMP00045872,00000#~从地支40照1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045871,ACLineSegment,交流线段,406.2752,255.6079,TMP00045871,TMP00132954照1#~LINE216_争110照2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045870,ACLineSegment,交流线段,406.2752,257.0821,TMP00045870,TMP00132954照2#~LINE216_争110照3#,dxd,ACLineSegment,10kV,,,False,1
TMP00045869,ACLineSegment,交流线段,406.2752,258.5561,TMP00045869,TMP00132954照3#~LINE216_争110照4#,dxd,ACLineSegment,10kV,,,False,1
TMP00045868,ACLineSegment,交流线段,426.3335,246.6538,TMP00045868,TMP00315114白2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045867,ACLineSegment,交流线段,426.3335,239.1995,TMP00045867,TMP00131368白3#~LINE216_争106白4#,dxd,ACLineSegment,10kV,,,False,1
TMP00045866,ACLineSegment,交流线段,426.3335,237.7254,TMP00045866,TMP00131368白4#-LINE216_争106采5#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045865,ACLineSegment,交流线段,446.2759,255.286,TMP00045865,00000#,dxd,ACLineSegment,10kV,,,False,1
TMP00045864,ACLineSegment,交流线段,453.4083,246.863,TMP00045864,00000白1#~LINE216_争92白2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045863,ACLineSegment,交流线段,466.759,250.5418,TMP00045863,00000#-LINE216_争86照2#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045862,ACLineSegment,交流线段,519.4378,245.4243,TMP00045862,00000~便败分7#,dxd,ACLineSegment,10kV,,,False,1
TMP00045861,ACLineSegment,交流线段,519.4378,244.272,TMP00045861,TMP00131599便败分8#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045860,ACLineSegment,交流线段,519.4378,243.1198,TMP00045860,00000~便败分9#,dxd,ACLineSegment,10kV,,,False,1
TMP00045859,ACLineSegment,交流线段,519.4378,241.9675,TMP00045859,00000~便败分10#,dxd,ACLineSegment,10kV,,,False,1
TMP00045858,ACLineSegment,交流线段,519.4378,240.8152,TMP00045858,00000#~便败分11#,dxd,ACLineSegment,10kV,,,False,1
TMP00045857,ACLineSegment,交流线段,519.4378,239.663,TMP00045857,00000#~便败分12#,dxd,ACLineSegment,10kV,,,False,1
TMP00045856,ACLineSegment,交流线段,519.4378,238.5107,TMP00045856,00000#~便败分13#,dxd,ACLineSegment,10kV,,,False,1
TMP00045855,ACLineSegment,交流线段,519.4378,237.3585,TMP00045855,TMP00131599便败分14#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045854,ACLineSegment,交流线段,518.2856,237.3585,TMP00045854,00000#-便败分14-1#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045853,ACLineSegment,交流线段,535.8516,122.2804,TMP00045853,00000#,dxd,ACLineSegment,10kV,,,False,1
TMP00045852,ACLineSegment,交流线段,535.8516,117.6714,TMP00045852,TMP00131599奇广分6#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045851,ACLineSegment,交流线段,535.8516,116.5191,TMP00045851,00000#,dxd,ACLineSegment,10kV,,,False,1
TMP00045850,ACLineSegment,交流线段,535.8516,117.6714,TMP00045850,00000白1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045849,ACLineSegment,交流线段,535.8516,111.7749,TMP00045849,TMP00131599奇广分9照1#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045848,ACLineSegment,交流线段,534.6994,114.2146,TMP00045848,00000~奇广分10#,dxd,ACLineSegment,10kV,,,False,1
TMP00045847,ACLineSegment,交流线段,533.5472,114.2146,TMP00045847,TMP00131370#,dxd,ACLineSegment,10kV,,,False,1
TMP00045846,ACLineSegment,交流线段,522.0246,114.2146,TMP00045846,TMP00131370#,dxd,ACLineSegment,10kV,,,False,1
TMP00045845,ACLineSegment,交流线段,520.8725,113.0624,TMP00045845,TMP00131373#,dxd,ACLineSegment,10kV,,,False,1
TMP00045844,ACLineSegment,交流线段,538.1562,117.6714,TMP00045844,TMP00131374#~奇广分6白3#,dxd,ACLineSegment,10kV,,,False,1
TMP00045843,ACLineSegment,交流线段,487.7402,134.6656,TMP00045843,TMP00131373#,dxd,ACLineSegment,10kV,,,False,1
TMP00045842,ACLineSegment,交流线段,487.7402,152.2712,TMP00045842,TMP00315158#,dxd,ACLineSegment,10kV,,,False,1
TMP00045841,ACLineSegment,交流线段,487.7402,161.3863,TMP00045841,TMP00131370#~约叫败分22#,dxd,ACLineSegment,10kV,,,False,1
TMP00045840,ACLineSegment,交流线段,487.7402,163.5042,TMP00045840,TMP00131374#-约叫败分22白1#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045839,ACLineSegment,交流线段,487.7402,163.5042,TMP00045839,TMP00131374#-约叫败分23#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045838,ACLineSegment,交流线段,488.8924,163.5042,TMP00045838,TMP00131373#-约叫败分24#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045837,ACLineSegment,交流线段,490.6884,163.5042,TMP00045837,TMP00131371#~约叫败分25#,dxd,ACLineSegment,10kV,,,False,1
TMP00045836,ACLineSegment,交流线段,495.381,163.5042,TMP00045836,TMP00131372#~约叫败分26#,dxd,ACLineSegment,10kV,,,False,1
TMP00045835,ACLineSegment,交流线段,495.381,162.3519,TMP00045835,TMP00131372#~约叫败分25白1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045834,ACLineSegment,交流线段,501.8344,163.5042,TMP00045834,TMP00131366#~约叫败分28#,dxd,ACLineSegment,10kV,,,False,1
TMP00045833,ACLineSegment,交流线段,503.6304,163.5042,TMP00045833,TMP00132366#~约叫败分29#,dxd,ACLineSegment,10kV,,,False,1
TMP00045832,ACLineSegment,交流线段,503.6304,163.5042,TMP00045832,TMP00132366#~约叫败分28白1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045831,ACLineSegment,交流线段,505.4263,163.5042,TMP00045831,TMP00314815#,dxd,ACLineSegment,10kV,,,False,1
TMP00045830,ACLineSegment,交流线段,508.0528,163.5042,TMP00045830,TMP00315181#,dxd,ACLineSegment,10kV,,,False,1
TMP00045829,ACLineSegment,交流线段,510.6792,163.5042,TMP00045829,TMP00315185#,dxd,ACLineSegment,10kV,,,False,1
TMP00045828,ACLineSegment,交流线段,471.1388,123.32,TMP00045828,00000#~LINE216_争25白1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045827,ACLineSegment,交流线段,471.1388,122.1678,TMP00045827,TMP00131372白2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045826,ACLineSegment,交流线段,469.9864,121.0155,TMP00045826,00000白3#-LINE216_争25白4#数线,dxd,ACLineSegment,10kV,,,False,1
TMP00045825,ACLineSegment,交流线段,452.7388,128.1511,TMP00045825,00000#-LINE216_争17#,dxd,ACLineSegment,10kV,,,False,1
TMP00045824,ACLineSegment,交流线段,453.8908,128.1511,TMP00045824,00000#-LINE216_争18#,dxd,ACLineSegment,10kV,,,False,1
TMP00045823,ACLineSegment,交流线段,455.0433,128.1511,TMP00045823,00000#-LINE216_争19#,dxd,ACLineSegment,10kV,,,False,1
TMP00045822,ACLineSegment,交流线段,457.3477,128.1511,TMP00045822,00000#-LINE216_争21#,dxd,ACLineSegment,10kV,,,False,1
TMP00045821,ACLineSegment,交流线段,458.4999,128.1511,TMP00045821,00000#-LINE216_争22#,dxd,ACLineSegment,10kV,,,False,1
TMP00045820,ACLineSegment,交流线段,459.6522,128.1511,TMP00045820,00000#-LINE216_争23#,dxd,ACLineSegment,10kV,,,False,1
TMP00045819,ACLineSegment,交流线段,529.7686,128.1511,TMP00045819,00000#-LINE216_争28#,dxd,ACLineSegment,10kV,,,False,1
TMP00045818,ACLineSegment,交流线段,530.9209,128.1511,TMP00045818,00000#-LINE216_争29#,dxd,ACLineSegment,10kV,,,False,1
TMP00045817,ACLineSegment,交流线段,532.0732,128.1511,TMP00045817,00000#-LINE216_争30#,dxd,ACLineSegment,10kV,,,False,1
TMP00045816,ACLineSegment,交流线段,533.2254,128.1511,TMP00045816,00000#-LINE216_争31#,dxd,ACLineSegment,10kV,,,False,1
TMP00045815,ACLineSegment,交流线段,534.3776,128.1511,TMP00045815,00000#-LINE216_争32#,dxd,ACLineSegment,10kV,,,False,1
TMP00045814,ACLineSegment,交流线段,540.1074,253.49,TMP00045814,00000#-LINE216_争49#,dxd,ACLineSegment,10kV,,,False,1
TMP00045813,ACLineSegment,交流线段,538.9554,253.49,TMP00045813,00000#-LINE216_争50#,dxd,ACLineSegment,10kV,,,False,1
TMP00045812,ACLineSegment,交流线段,537.803,253.49,TMP00045812,00000#-LINE216_争51#,dxd,ACLineSegment,10kV,,,False,1
TMP00045811,ACLineSegment,交流线段,536.3288,253.49,TMP00045811,00000#-LINE216_争52#,dxd,ACLineSegment,10kV,,,False,1
TMP00045810,ACLineSegment,交流线段,526.5702,253.49,TMP00045810,00000#-LINE216_争56#,dxd,ACLineSegment,10kV,,,False,1
TMP00045809,ACLineSegment,交流线段,517.1334,253.49,TMP00045809,00000#-LINE216_争60#,dxd,ACLineSegment,10kV,,,False,1
TMP00045808,ACLineSegment,交流线段,515.981,253.49,TMP00045808,00000#-LINE216_争61#,dxd,ACLineSegment,10kV,,,False,1
TMP00045807,ACLineSegment,交流线段,514.8288,253.49,TMP00045807,00000#-LINE216_争62#,dxd,ACLineSegment,10kV,,,False,1
TMP00045806,ACLineSegment,交流线段,506.2223,253.49,TMP00045806,00000#-LINE216_争65#,dxd,ACLineSegment,10kV,,,False,1
TMP00045805,ACLineSegment,交流线段,503.9176,253.49,TMP00045805,00000#-LINE216_争67#,dxd,ACLineSegment,10kV,,,False,1
TMP00045804,ACLineSegment,交流线段,501.7999,253.49,TMP00045804,00000#-LINE216_争68#,dxd,ACLineSegment,10kV,,,False,1
TMP00045803,ACLineSegment,交流线段,502.1218,298.4924,TMP00045803,TMP00131599饭想分6#,dxd,ACLineSegment,10kV,,,False,1
TMP00045802,ACLineSegment,交流线段,504.4262,298.4924,TMP00045802,TMP00131599饭想分8#,dxd,ACLineSegment,10kV,,,False,1
TMP00045801,ACLineSegment,交流线段,505.5785,298.4924,TMP00045801,TMP00131599饭想分9#,dxd,ACLineSegment,10kV,,,False,1
TMP00045800,ACLineSegment,交流线段,506.7307,298.4924,TMP00045800,TMP00131599饭想分10#,dxd,ACLineSegment,10kV,,,False,1
TMP00045799,ACLineSegment,交流线段,507.883,298.4924,TMP00045799,00000#-饭想分11#,dxd,ACLineSegment,10kV,,,False,1
TMP00045798,ACLineSegment,交流线段,509.0353,298.4924,TMP00045798,00000#-饭想分12#,dxd,ACLineSegment,10kV,,,False,1
TMP00045797,ACLineSegment,交流线段,510.1875,298.4924,TMP00045797,00000#-饭想分13#,dxd,ACLineSegment,10kV,,,False,1
TMP00045796,ACLineSegment,交流线段,511.3397,298.4924,TMP00045796,00000#-饭想分14#,dxd,ACLineSegment,10kV,,,False,1
TMP00045795,ACLineSegment,交流线段,512.492,298.4924,TMP00045795,00000#-饭想分15#,dxd,ACLineSegment,10kV,,,False,1
TMP00045794,ACLineSegment,交流线段,513.6444,298.4924,TMP00045794,00000#-饭想分16#,dxd,ACLineSegment,10kV,,,False,1
TMP00045793,ACLineSegment,交流线段,514.7966,298.4924,TMP00045793,00000#-饭想分17#,dxd,ACLineSegment,10kV,,,False,1
TMP00045792,ACLineSegment,交流线段,526.995,298.4924,TMP00045792,00000#-饭想分21#,dxd,ACLineSegment,10kV,,,False,1
TMP00045791,ACLineSegment,交流线段,528.1471,298.4924,TMP00045791,00000#-饭想分22#,dxd,ACLineSegment,10kV,,,False,1
TMP00045790,ACLineSegment,交流线段,529.2996,298.4924,TMP00045790,00000#-饭想分23#,dxd,ACLineSegment,10kV,,,False,1
TMP00045789,ACLineSegment,交流线段,530.452,298.4924,TMP00045789,00000#-饭想分23间1#,dxd,ACLineSegment,10kV,,,False,1
TMP00045788,ACLineSegment,交流线段,531.604,298.4924,TMP00045788,00000间1#-饭想分24#,dxd,ACLineSegment,10kV,,,False,1
TMP00045787,ACLineSegment,交流线段,558.5244,298.4924,TMP00045787,00000#-饭想分32#,dxd,ACLineSegment,10kV,,,False,1
TMP00045786,ACLineSegment,交流线段,559.6768,298.4924,TMP00045786,00000#-饭想分33#,dxd,ACLineSegment,10kV,,,False,1
TMP00045785,ACLineSegment,交流线段,560.8289,298.4924,TMP00045785,00000#-饭想分34#,dxd,ACLineSegment,10kV,,,False,1
TMP00045784,ACLineSegment,交流线段,561.9811,298.4924,TMP00045784,00000#-饭想分35#,dxd,ACLineSegment,10kV,,,False,1
TMP00045783,ACLineSegment,交流线段,573.4846,298.4924,TMP00045783,00000#-饭想分38#,dxd,ACLineSegment,10kV,,,False,1
TMP00045782,ACLineSegment,交流线段,575.789,298.4924,TMP00045782,00000#-饭想分40#,dxd,ACLineSegment,10kV,,,False,1
TMP00045781,ACLineSegment,交流线段,576.9412,298.4924,TMP00045781,00000#-饭想分41#,dxd,ACLineSegment,10kV,,,False,1
TMP00045780,ACLineSegment,交流线段,578.0934,298.4924,TMP00045780,00000#-饭想分42#,dxd,ACLineSegment,10kV,,,False,1
TMP00045779,ACLineSegment,交流线段,579.2457,298.4924,TMP00045779,00000#-饭想分43#,dxd,ACLineSegment,10kV,,,False,1
TMP00045778,ACLineSegment,交流线段,580.3981,298.4924,TMP00045778,00000#-饭想分44#,dxd,ACLineSegment,10kV,,,False,1
TMP00045777,ACLineSegment,交流线段,591.1738,298.4924,TMP00045777,00000#-饭想分50#,dxd,ACLineSegment,10kV,,,False,1
TMP00045776,ACLineSegment,交流线段,599.3233,298.4924,TMP00045776,00000#-饭想分54#,dxd,ACLineSegment,10kV,,,False,1
TMP00045775,ACLineSegment,交流线段,600.4756,298.4924,TMP00045775,00000#-饭想分55#,dxd,ACLineSegment,10kV,,,False,1
TMP00045774,ACLineSegment,交流线段,601.6276,298.4924,TMP00045774,00000#-饭想分56#,dxd,ACLineSegment,10kV,,,False,1
TMP00045773,ACLineSegment,交流线段,602.7801,298.4924,TMP00045773,00000#-饭想分57#,dxd,ACLineSegment,10kV,,,False,1
TMP00045772,ACLineSegment,交流线段,603.9323,298.4924,TMP00045772,00000#-饭想分58#,dxd,ACLineSegment,10kV,,,False,1
TMP00045771,ACLineSegment,交流线段,605.0845,298.4924,TMP00045771,00000#-饭想分59#,dxd,ACLineSegment,10kV,,,False,1
TMP00045770,ACLineSegment,交流线段,606.2368,298.4924,TMP00045770,00000#-饭想分60#,dxd,ACLineSegment,10kV,,,False,1
TMP00045769,ACLineSegment,交流线段,607.3891,298.4924,TMP00045769,00000#-饭想分61#,dxd,ACLineSegment,10kV,,,False,1
TMP00045768,ACLineSegment,交流线段,608.5415,298.4924,TMP00045768,00000#-饭想分62#,dxd,ACLineSegment,10kV,,,False,1
TMP00045767,ACLineSegment,交流线段,609.6935,298.4924,TMP00045767,00000#-饭想分63#,dxd,ACLineSegment,10kV,,,False,1
TMP00045766,ACLineSegment,交流线段,610.8458,298.4924,TMP00045766,00000#-饭想分64#,dxd,ACLineSegment,10kV,,,False,1
TMP00045765,ACLineSegment,交流线段,616.8776,298.4924,TMP00045765,TMP00131599著败支3#,dxd,ACLineSegment,10kV,,,False,1
TMP00045764,ACLineSegment,交流线段,618.0297,298.4924,TMP00045764,TMP00131599著败支4#,dxd,ACLineSegment,10kV,,,False,1
TMP00045763,ACLineSegment,交流线段,620.3341,298.4924,TMP00045763,00000#~著败支6#,dxd,ACLineSegment,10kV,,,False,1
TMP00045762,ACLineSegment,交流线段,621.4866,298.4924,TMP00045762,TMP00131599著败支7#,dxd,ACLineSegment,10kV,,,False,1
TMP00045761,ACLineSegment,交流线段,611.9982,299.6447,TMP00045761,00000#-饭想分66#,dxd,ACLineSegment,10kV,,,False,1
TMP00045760,ACLineSegment,交流线段,611.9982,300.797,TMP00045760,00000#-饭想分67#,dxd,ACLineSegment,10kV,,,False,1
TMP00045759,ACLineSegment,交流线段,611.9982,301.9492,TMP00045759,00000#-饭想分68#,dxd,ACLineSegment,10kV,,,False,1
TMP00045758,ACLineSegment,交流线段,611.9982,303.1015,TMP00045758,00000#-饭想分69#,dxd,ACLineSegment,10kV,,,False,1
TMP00045757,ACLineSegment,交流线段,611.9982,304.2537,TMP00045757,00000#-饭想分70#,dxd,ACLineSegment,10kV,,,False,1
TMP00045756,ACLineSegment,交流线段,611.9982,305.4059,TMP00045756,00000#-饭想分71#,dxd,ACLineSegment,10kV,,,False,1
TMP00045755,ACLineSegment,交流线段,611.9982,306.5583,TMP00045755,00000#-饭想分72#,dxd,ACLineSegment,10kV,,,False,1
TMP00045754,ACLineSegment,交流线段,611.9982,307.7105,TMP00045754,00000#-饭想分73#,dxd,ACLineSegment,10kV,,,False,1
TMP00045753,ACLineSegment,交流线段,611.9982,308.8627,TMP00045753,00000#-饭想分74#,dxd,ACLineSegment,10kV,,,False,1
TMP00045752,ACLineSegment,交流线段,611.9982,311.1673,TMP00045752,00000#-饭想分76#,dxd,ACLineSegment,10kV,,,False,1
TMP00045751,ACLineSegment,交流线段,611.9982,313.4718,TMP00045751,00000#-饭想分78#,dxd,ACLineSegment,10kV,,,False,1
TMP00045750,ACLineSegment,交流线段,581.5502,300.797,TMP00045750,00000白2#-饭想分44白3#,dxd,ACLineSegment,10kV,,,False,1
TMP00045749,ACLineSegment,交流线段,581.5502,301.9492,TMP00045749,00000白3#-饭想分44白4#,dxd,ACLineSegment,10kV,,,False,1
TMP00045748,ACLineSegment,交流线段,581.5502,303.1015,TMP00045748,00000白4#-饭想分44白5#,dxd,ACLineSegment,10kV,,,False,1
TMP00045747,ACLineSegment,交流线段,581.5502,304.2537,TMP00045747,00000白5#-饭想分44白6#,dxd,ACLineSegment,10kV,,,False,1
TMP00045746,ACLineSegment,交流线段,581.5502,305.4059,TMP00045746,00000白6#-饭想分44白7#,dxd,ACLineSegment,10kV,,,False,1
TMP00045745,ACLineSegment,交流线段,581.5502,306.5583,TMP00045745,00000白7#-饭想分44白8#,dxd,ACLineSegment,10kV,,,False,1
TMP00045744,ACLineSegment,交流线段,581.5502,307.7105,TMP00045744,00000白8#-饭想分44白9#,dxd,ACLineSegment,10kV,,,False,1
TMP00045743,ACLineSegment,交流线段,581.5502,308.8627,TMP00045743,00000白9#-饭想分44白10#,dxd,ACLineSegment,10kV,,,False,1
TMP00045742,ACLineSegment,交流线段,581.5502,310.015,TMP00045742,00000白10#-饭想分44白11#,dxd,ACLineSegment,10kV,,,False,1
TMP00045741,ACLineSegment,交流线段,581.5502,311.1673,TMP00045741,00000白11#-饭想分44白12#,dxd,ACLineSegment,10kV,,,False,1
TMP00045740,ACLineSegment,交流线段,537.8223,296.1879,TMP00045740,TMP00131599采列支2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045739,ACLineSegment,交流线段,537.8223,299.6447,TMP00045739,TMP00131599饭陈支2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045738,ACLineSegment,交流线段,537.8223,300.797,TMP00045738,TMP00131599饭陈支3#,dxd,ACLineSegment,10kV,,,False,1
TMP00045737,ACLineSegment,交流线段,537.8223,301.9492,TMP00045737,TMP00131599饭陈支4#,dxd,ACLineSegment,10kV,,,False,1
TMP00045736,ACLineSegment,交流线段,544.1276,304.5756,TMP00045736,TMP00131374#-饭陈支5白3#,dxd,ACLineSegment,10kV,,,False,1
TMP00045735,ACLineSegment,交流线段,545.2798,304.5756,TMP00045735,TMP00131373#-饭陈支5白4#,dxd,ACLineSegment,10kV,,,False,1
TMP00045734,ACLineSegment,交流线段,546.4323,304.5756,TMP00045734,TMP00131371#-饭陈支5白5#,dxd,ACLineSegment,10kV,,,False,1
TMP00045733,ACLineSegment,交流线段,550.5326,304.5756,TMP00045733,TMP00131366#-饭陈支5白8#,dxd,ACLineSegment,10kV,,,False,1
TMP00045732,ACLineSegment,交流线段,551.6849,304.5756,TMP00045732,TMP00132366#-饭陈支5白9#,dxd,ACLineSegment,10kV,,,False,1
TMP00045731,ACLineSegment,交流线段,552.837,304.5756,TMP00045731,TMP00132978#-饭陈支5白10#,dxd,ACLineSegment,10kV,,,False,1
TMP00045730,ACLineSegment,交流线段,553.9893,304.5756,TMP00045730,TMP00132982#-饭陈支5白11#,dxd,ACLineSegment,10kV,,,False,1
TMP00045729,ACLineSegment,交流线段,555.1417,304.5756,TMP00045729,TMP00314786#-饭陈支5白12#,dxd,ACLineSegment,10kV,,,False,1
TMP00045728,ACLineSegment,交流线段,521.2853,291.5789,TMP00045728,00000白5#-饭想分18白6#,dxd,ACLineSegment,10kV,,,False,1
TMP00045727,ACLineSegment,交流线段,480.5861,253.49,TMP00045727,00000#-LINE216_争74#,dxd,ACLineSegment,10kV,,,False,1
TMP00045726,ACLineSegment,交流线段,479.4337,253.49,TMP00045726,00000#-LINE216_争75#,dxd,ACLineSegment,10kV,,,False,1
TMP00045725,ACLineSegment,交流线段,478.2815,253.49,TMP00045725,00000#-LINE216_争76#,dxd,ACLineSegment,10kV,,,False,1
TMP00045724,ACLineSegment,交流线段,477.1293,253.49,TMP00045724,00000#-LINE216_争77#,dxd,ACLineSegment,10kV,,,False,1
TMP00045723,ACLineSegment,交流线段,475.9772,253.49,TMP00045723,00000#-LINE216_争78#,dxd,ACLineSegment,10kV,,,False,1
TMP00045722,ACLineSegment,交流线段,474.8248,253.49,TMP00045722,00000#-LINE216_争79#,dxd,ACLineSegment,10kV,,,False,1
TMP00045721,ACLineSegment,交流线段,464.4545,253.49,TMP00045721,00000#-LINE216_争88#,dxd,ACLineSegment,10kV,,,False,1
TMP00045720,ACLineSegment,交流线段,458.1526,253.49,TMP00045720,00000#-LINE216_争89#,dxd,ACLineSegment,10kV,,,False,1
TMP00045719,ACLineSegment,交流线段,455.8481,253.49,TMP00045719,00000#-LINE216_争91#,dxd,ACLineSegment,10kV,,,False,1
TMP00045718,ACLineSegment,交流线段,453.4083,253.49,TMP00045718,00000#-LINE216_争92#,dxd,ACLineSegment,10kV,,,False,1
TMP00045717,ACLineSegment,交流线段,446.2759,253.49,TMP00045717,00000#-LINE216_争94#,dxd,ACLineSegment,10kV,,,False,1
TMP00045716,ACLineSegment,交流线段,434.3992,251.1855,TMP00045716,00000白1#-LINE216_争99白2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045715,ACLineSegment,交流线段,432.0946,253.49,TMP00045715,TMP00132954#-LINE216_争101#,dxd,ACLineSegment,10kV,,,False,1
TMP00045714,ACLineSegment,交流线段,430.9426,253.49,TMP00045714,TMP00131370#-LINE216_争102#,dxd,ACLineSegment,10kV,,,False,1
TMP00045713,ACLineSegment,交流线段,428.6381,253.49,TMP00045713,TMP00131373#-LINE216_争104#,dxd,ACLineSegment,10kV,,,False,1
TMP00045712,ACLineSegment,交流线段,427.4857,253.49,TMP00045712,TMP00131371#-LINE216_争105#,dxd,ACLineSegment,10kV,,,False,1
TMP00045711,ACLineSegment,交流线段,426.3335,253.49,TMP00045711,TMP00131372#-LINE216_争106#,dxd,ACLineSegment,10kV,,,False,1
TMP00045710,ACLineSegment,交流线段,403.9706,253.49,TMP00045710,TMP00131370#-LINE216_争112#,dxd,ACLineSegment,10kV,,,False,1
TMP00045709,ACLineSegment,交流线段,401.2091,253.49,TMP00045709,TMP00131374#-LINE216_争113#,dxd,ACLineSegment,10kV,,,False,1
TMP00045708,ACLineSegment,交流线段,387.6395,253.49,TMP00045708,TMP00131371#-LINE216_争115#,dxd,ACLineSegment,10kV,,,False,1
TMP00045707,ACLineSegment,交流线段,383.2171,253.49,TMP00045707,TMP00131366#-LINE216_争118#,dxd,ACLineSegment,10kV,,,False,1
TMP00045706,ACLineSegment,交流线段,382.065,253.49,TMP00045706,TMP00132366#-LINE216_争119#,dxd,ACLineSegment,10kV,,,False,1
TMP00045705,ACLineSegment,交流线段,379.7604,253.49,TMP00045705,TMP00132954#-LINE216_争121#,dxd,ACLineSegment,10kV,,,False,1
TMP00045704,ACLineSegment,交流线段,378.6082,253.49,TMP00045704,TMP00131370#-LINE216_争122#,dxd,ACLineSegment,10kV,,,False,1
TMP00045703,ACLineSegment,交流线段,377.4559,253.49,TMP00045703,TMP00131374#-LINE216_争123#,dxd,ACLineSegment,10kV,,,False,1
TMP00045702,ACLineSegment,交流线段,376.3035,253.49,TMP00045702,TMP00131373#-LINE216_争124#,dxd,ACLineSegment,10kV,,,False,1
TMP00045701,ACLineSegment,交流线段,375.1513,253.49,TMP00045701,TMP00131371#-LINE216_争125#,dxd,ACLineSegment,10kV,,,False,1
TMP00045700,ACLineSegment,交流线段,373.9991,253.49,TMP00045700,TMP00131372#-LINE216_争126#,dxd,ACLineSegment,10kV,,,False,1
TMP00045699,ACLineSegment,交流线段,348.5432,254.6423,TMP00045699,TMP00132978白1#-LINE216_争129白2#,dxd,ACLineSegment,10kV,,,False,1
TMP00045698,ACLineSegment,交流线段,346.2387,253.49,TMP00045698,TMP00132954#-LINE216_争131#,dxd,ACLineSegment,10kV,,,False,1
