line_id,line_type,line_type_cn,inferred_type,inferred_type_cn,line_color,line_stroke_width,from_element_id,from_element_type,from_element_name,from_terminal,to_element_id,to_element_type,to_element_name,to_terminal
TMP_73044159-0cee-4a86-9c71-921b647ed26e,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_cd5f9b7d-87e0-4714-87f1-24ea5e875dfb,Breaker,开关00022,2,TMP_e670e2d8-4c39-46ba-95e8-a049b78e02ad,Junction,00000终端头510994,1
TMP_46170432-fedd-4e64-85f7-cdcea9475d17,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ed51f8b0-bf85-435f-8ad7-aad611042a5c,Breaker,开关00021,2,TMP_ee0980fa-6f74-4f4f-8f00-c0e806990eb1,Fuse,刀闸0097,1
TMP_e7a7c96b-ffa6-4e9d-89e8-c452bf880b78,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_a9adebc5-dbb3-4c66-8d57-ac10222ad689,Fuse,刀闸0108,2,TMP_9942e8fd-4c80-4362-a587-5866a83e0cd1,Fuse,刀闸0082,1
TMP_ef1312c9-3e23-4b99-a256-99dee58145cd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_0cba4932-5fa0-4fdb-b6f6-f456718c5185,Breaker,开关00020,2,TMP_381900ef-2383-4368-a1db-9336e46b8088,Fuse,刀闸0072,1
TMP_b224ef74-1332-4ac4-bbff-55cd0a17af02,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_23deee88-cfcf-4cb9-9b2c-4e949895b84a,Breaker,开关00018,2,TMP_4d09c557-4dee-4d3c-8beb-8db9b46c79cf,Fuse,刀闸0020,1
TMP_8badd9bb-bc82-4425-bc1d-efe927d3327d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_f86045bf-a897-40c7-b17c-f62ccfbb0b3b,Breaker,开关00017,2,TMP_37a64424-3646-4d1e-a329-50e867a110b2,Fuse,刀闸0057,1
TMP_1bbf9796-50eb-47f0-b3de-c389c6259592,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_72711326-16d8-488a-934b-d51b7bcffaf6,Fuse,刀闸0068,2,TMP_7e0582c7-5732-4f70-bc4e-4e3f145585d8,Fuse,刀闸0048,2
TMP_415d834e-185f-44ef-9e09-dbca8fca63c2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_79401958-f0c0-4f58-84f4-3dc935eb6156,Breaker,开关00027,2,TMP_f3d7352f-345e-4aff-ab1b-4b8b2e547b8c,Fuse,刀闸0038,1
TMP_3abd9aa5-1071-4f78-a948-54990ffb0b21,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ee73ebb6-94a7-4649-9868-0a45f43f5ab7,Fuse,刀闸0140,2,TMP_941fd7b3-8bb6-4fe1-9de9-e50e55472a5e,Breaker,开关00032,1
TMP_cf55cbc9-670f-4396-8e52-f4ad03a2ac2c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ea820a69-a003-40f4-84e6-c9d90166b187,Breaker,开关00013,2,TMP_3495afed-8951-4ff9-93d2-21948c1c73e4,LoadBreakSwitch,开关00068,1
TMP_f1dc0e21-d9b3-4db2-ba1f-3166ebd77bfa,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_d6b05d2a-c880-401e-aa0e-a118c87bc063,Fuse,刀闸0026,2,TMP_5cfe1013-b9e1-448c-8fc1-39c976a93b02,Junction,00000终端头510804,1
TMP_f52d9f6a-ffb9-4fb5-8b03-fb189c10d30e,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ca0e433c-5b6b-4ca8-aaac-97cc50d2c629,Fuse,刀闸0021,1,TMP_e5eb839e-927b-4164-ae51-e81a4e7ff0d9,Junction,00000站外-电缆终端头,1
TMP_2d9b0ebc-b909-439a-a74f-aaa7c4f8194a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_941fd7b3-8bb6-4fe1-9de9-e50e55472a5e,Breaker,开关00032,2,TMP_d2104168-c20b-49b4-a924-fcf0df380461,Junction,00000站外-电缆终端头,1
TMP_5a07a7d8-b30a-4860-b71c-3c4d90aefbf6,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_06e60203-cc7a-4ccf-ad31-b26912c17c21,Junction,00000终端头449724,1,TMP_22eae6e1-ab18-4872-adcc-eebf8eac9934,Junction,00000终端头449725,1
TMP_4cf18cb6-20f4-4f20-bf5e-63a091da6b81,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_abc95142-673e-458e-bc12-4bd7de195010,Junction,00000终端头510736,1,TMP_fbef09a9-b65d-4e9c-b0c0-1498c341f1d2,Junction,00000终端头510737,1
TMP_3882e362-c287-4d79-8107-ae52a0244e46,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_3be7ea6e-36f0-485f-9a3b-2bf1a8be32b6,Junction,00000终端头510981,1,TMP_95c9efc7-3903-4559-8db4-35033b55f039,Junction,00000终端头510982,1
TMP_945fa2da-5c16-402f-97d5-e14c5b63556b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_8c6d978f-bc6b-45c0-ac95-63320182d773,Junction,00000终端头510956,1,TMP_601b55a6-d685-46ed-8b58-d0e926668fd0,Junction,00000终端头510957,1
TMP_8edb1b79-8ce3-4ca9-81d4-0eccf87426a4,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_15c1a2c8-0be7-4489-abce-41285858da59,Junction,00000终端头510949,1,TMP_04256389-84ed-4a88-b964-8366dcb16958,Junction,00000终端头510950,1
TMP_dc5e6af4-7fe8-4bd7-b2b0-7b7f1c95bbd7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_d81fad99-01ad-421e-85d1-8c4aec5f4792,Junction,00000终端头510879,1,TMP_5cf88c5e-055f-444a-a3e2-da8247da2465,Junction,00000终端头510880,1
TMP_10cb105c-fb6e-4ece-b2ce-9c666790b62b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_c21210d6-6a99-4922-9cfc-53c1fdb86e6f,Junction,00000站外-电缆终端头,1,TMP_547e24cf-c53c-431e-9b2d-fa3893bf5e3b,Junction,00000站外-电缆终端头,1
TMP_52eb2dd1-a12b-4166-999b-0bd1f1174aa5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_eee83e74-1c59-4903-af5a-eedde92db0a0,Junction,00000终端头510876,1,TMP_7455f8e5-a482-470e-a46e-ef174af9413e,Junction,00000终端头510877,1
TMP_4fbb41ec-39ad-4c9f-84b6-4240f6e0476b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_261d0974-f873-4c50-8468-b389851a6aaf,Fuse,刀闸0061,1,TMP_7ee2d60a-6e29-4d74-a634-578bd68b563a,Junction,00000站外-电缆终端头,1
TMP_b32c110e-a683-434a-aa2e-861096ec4e2b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_4c42d959-60f6-4fca-b471-2afade6a14ac,Junction,00000终端头510801,1,TMP_a57d8695-76e8-43f7-892f-641c5926986c,Junction,00000终端头510802,1
TMP_d4ade46d-f6f1-4884-bb86-3381e6c061a2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_c57b625a-be4d-4e3a-b931-05de70df98d9,Junction,00000终端头510779,1,TMP_eeb01933-b97f-415a-8221-eaa312884e64,Junction,00000终端头510761,1
TMP_85c8c601-3a32-47fa-bdb7-250660389b82,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_26c1d191-0295-4c8a-94cf-bc7786ea3613,Junction,00000终端头604736,1,TMP_d4283128-9dc6-48cc-8594-b8cfcaf44373,Junction,00000终端头604737,1
TMP_f7e7666d-efb8-45be-84e7-d59998f175fd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_3bb7d272-cee0-446a-89f0-171129debd56,Junction,00000终端头510685,1,TMP_ebd9a278-ecbf-45e7-8b84-8ca23795fd90,Junction,00000终端头510702,1
TMP_e3a07a4b-be96-471f-a5e3-143c602bbecd,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_f1e384c3-6418-445a-acf1-8c4905de4c6f,Fuse,刀闸0027,2,TMP_5cfe1013-b9e1-448c-8fc1-39c976a93b02,Junction,00000终端头510804,1
TMP_078d02cd-141c-400c-94b5-a53b80445b5c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_df2b7cb7-26fb-478d-9d44-751592b16033,Junction,00000终端头510692,1,TMP_2225a0be-3c48-46a7-8a02-3f62d771f50d,Junction,00000终端头510693,1
TMP_d7b928d9-cb48-45c3-85ad-64efa14bcd45,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_387ab684-1286-4133-9d0f-bb7f8d5f71f8,Breaker,开关00033,2,TMP_ca0e433c-5b6b-4ca8-aaac-97cc50d2c629,Fuse,刀闸0021,1
TMP_56397850-b06d-4785-ae54-5b4c5fc50892,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ca0e433c-5b6b-4ca8-aaac-97cc50d2c629,Fuse,刀闸0021,1,TMP_387ab684-1286-4133-9d0f-bb7f8d5f71f8,Breaker,开关00033,2
TMP_e6cb1c97-9a41-45b1-bce1-d08a74f9804c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_faebce4e-2f87-47aa-9d8c-a0aa84325bdf,Fuse,刀闸0141,1,TMP_e5eb839e-927b-4164-ae51-e81a4e7ff0d9,Junction,00000站外-电缆终端头,1
TMP_1e79b332-48b4-4cee-8031-6a3bb349336e,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_faebce4e-2f87-47aa-9d8c-a0aa84325bdf,Fuse,刀闸0141,1,TMP_ea820a69-a003-40f4-84e6-c9d90166b187,Breaker,开关00013,1
TMP_37bf4d53-e50d-4dcf-a2a6-3b600012c8e7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ea820a69-a003-40f4-84e6-c9d90166b187,Breaker,开关00013,1,TMP_ee73ebb6-94a7-4649-9868-0a45f43f5ab7,Fuse,刀闸0140,1
TMP_6b20d2d9-462a-4d5f-a61b-4b563e02aa0a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ea820a69-a003-40f4-84e6-c9d90166b187,Breaker,开关00013,1,TMP_faebce4e-2f87-47aa-9d8c-a0aa84325bdf,Fuse,刀闸0141,1
TMP_5e349a56-f529-4129-90fd-84bf212f1608,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ee73ebb6-94a7-4649-9868-0a45f43f5ab7,Fuse,刀闸0140,1,TMP_941fd7b3-8bb6-4fe1-9de9-e50e55472a5e,Breaker,开关00032,1
TMP_fa70ceed-a44a-44d0-b4af-29deabb4498e,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_ee73ebb6-94a7-4649-9868-0a45f43f5ab7,Fuse,刀闸0140,1,TMP_941fd7b3-8bb6-4fe1-9de9-e50e55472a5e,Breaker,开关00032,1
TMP_cee51f81-40fd-4c27-8050-2ecd2c148b58,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_941fd7b3-8bb6-4fe1-9de9-e50e55472a5e,Breaker,开关00032,2,TMP_d2104168-c20b-49b4-a924-fcf0df380461,Junction,00000站外-电缆终端头,1
TMP_bad826f7-81ef-48b1-88f8-fe91eb2e24fc,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_9bbafddf-8ead-4f11-9c86-7fff48da1172,Fuse,刀闸0018,2,TMP_40d609f1-f5cd-4882-9aea-ae99d341d15b,PowerTransformer,配变2199,2
TMP_cd8f1f14-ed7c-4103-bae6-2211bc293a27,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_9bbafddf-8ead-4f11-9c86-7fff48da1172,Fuse,刀闸0018,2,TMP_754a64bd-7201-465f-8214-fd06add41828,Fuse,刀闸0028,1
TMP_a7341b45-86bf-4bc6-a468-e9496b848fb0,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_9bbafddf-8ead-4f11-9c86-7fff48da1172,Fuse,刀闸0018,2,TMP_754a64bd-7201-465f-8214-fd06add41828,Fuse,刀闸0028,1
TMP_6d07a974-e02d-403b-845d-5c3061abefa8,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_754a64bd-7201-465f-8214-fd06add41828,Fuse,刀闸0028,1,TMP_a170d89b-6b21-4556-b0ed-bca0f3a194be,Fuse,刀闸0139,1
TMP_b9123835-79e5-43d4-aea1-9379ebbf342f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_754a64bd-7201-465f-8214-fd06add41828,Fuse,刀闸0028,1,TMP_a170d89b-6b21-4556-b0ed-bca0f3a194be,Fuse,刀闸0139,1
TMP_f3d96d94-36c4-40fd-9aec-2bd9ae3dc377,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_754a64bd-7201-465f-8214-fd06add41828,Fuse,刀闸0028,1,TMP_a170d89b-6b21-4556-b0ed-bca0f3a194be,Fuse,刀闸0139,1
TMP_8f6878d8-f6a6-42c0-991f-6a0d1add6ac5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_754a64bd-7201-465f-8214-fd06add41828,Fuse,刀闸0028,1,TMP_a170d89b-6b21-4556-b0ed-bca0f3a194be,Fuse,刀闸0139,1
TMP_9ae1d24b-32d4-47ba-8096-f267b5823c48,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_a170d89b-6b21-4556-b0ed-bca0f3a194be,Fuse,刀闸0139,1,TMP_f577b5c7-0487-4559-ae6f-c6316d777edd,Fuse,刀闸0138,1
TMP_f65e3f7a-ff2b-400a-90aa-6b586f162002,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_f577b5c7-0487-4559-ae6f-c6316d777edd,Fuse,刀闸0138,1,TMP_28d40225-fff8-4b6a-b723-0ac121aace00,Fuse,刀闸0137,1
TMP_a003d15b-1456-4589-9982-826e2111634d,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_28d40225-fff8-4b6a-b723-0ac121aace00,Fuse,刀闸0137,1,TMP_fc491a72-0ee0-4693-869e-47a1ebbfb182,PowerTransformer,配变2209,1
TMP_c3a9c29b-7812-4879-a8c7-f1e2c24b521b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_eb6ae59f-41cb-4464-b411-5a23d6960959,Breaker,开关00010,1,TMP_3bafb1c4-5023-41fb-8e5a-a69a6556921f,Fuse,刀闸0030,1
TMP_851b8cea-eaeb-4134-8eee-f5db2a439fb5,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_eb6ae59f-41cb-4464-b411-5a23d6960959,Breaker,开关00010,1,TMP_3bafb1c4-5023-41fb-8e5a-a69a6556921f,Fuse,刀闸0030,1
TMP_bbf09a4a-b1dc-4d13-8e81-988ebf4964ce,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_eb6ae59f-41cb-4464-b411-5a23d6960959,Breaker,开关00010,1,TMP_3bafb1c4-5023-41fb-8e5a-a69a6556921f,Fuse,刀闸0030,1
TMP_944e63ce-7d5e-4dbe-9f0c-7fff556ad5a7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_3bafb1c4-5023-41fb-8e5a-a69a6556921f,Fuse,刀闸0030,1,TMP_64e49801-b5c5-40b8-9dc9-32a895c76025,Fuse,刀闸0031,1
TMP_e1fabd95-2114-4421-9ee0-d550124382e6,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_3bafb1c4-5023-41fb-8e5a-a69a6556921f,Fuse,刀闸0030,1,TMP_9a115517-7106-4fe3-8ae8-d12b6445cba5,PowerTransformer,配变2211,1
TMP_7cfd07c4-dea9-448c-a11c-86191ebdc44a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_64e49801-b5c5-40b8-9dc9-32a895c76025,Fuse,刀闸0031,1,TMP_cc6ea9ff-4da6-46f1-8c9c-26bf20051f00,Fuse,刀闸0136,1
TMP_51ae2943-8709-4267-a113-6b58a20ea24f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_64e49801-b5c5-40b8-9dc9-32a895c76025,Fuse,刀闸0031,1,TMP_c3f1c2ed-444f-4ad4-a3fa-172004df9768,PowerTransformer,配变2212,1
TMP_c8df9588-a3ec-46e2-a0f6-fc16f9eb3416,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_cc6ea9ff-4da6-46f1-8c9c-26bf20051f00,Fuse,刀闸0136,1,TMP_64e49801-b5c5-40b8-9dc9-32a895c76025,Fuse,刀闸0031,1
TMP_b5f015f8-da43-4740-beb3-693613309544,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_cc6ea9ff-4da6-46f1-8c9c-26bf20051f00,Fuse,刀闸0136,1,TMP_e749e75b-c7c0-4345-8c2c-18e33a0c4101,Fuse,刀闸0032,1
TMP_bceba1e4-c6cc-4cca-9989-b09d1e9861f3,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_e749e75b-c7c0-4345-8c2c-18e33a0c4101,Fuse,刀闸0032,1,TMP_cc6ea9ff-4da6-46f1-8c9c-26bf20051f00,Fuse,刀闸0136,1
TMP_2d67bab8-9c03-40fb-9259-2976f742b6f8,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_e749e75b-c7c0-4345-8c2c-18e33a0c4101,Fuse,刀闸0032,1,TMP_4779a466-61f6-421a-a92a-1b9023856074,PowerTransformer,配变2214,1
TMP_81dde3ed-3d1d-4880-8daf-2aa450727ffb,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_e749e75b-c7c0-4345-8c2c-18e33a0c4101,Fuse,刀闸0032,1,TMP_d2ecc314-43f8-48c4-873d-ffc963c20728,Breaker,开关00031,1
TMP_0c1f8852-ced0-4dba-8776-09ea95fd234c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_8b0971d3-ad63-40cd-ba8f-dfb85f032685,Breaker,开关00030,1,TMP_d2ecc314-43f8-48c4-873d-ffc963c20728,Breaker,开关00031,2
TMP_9b13368d-53c7-4f9f-9505-2a97598179fb,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_8b0971d3-ad63-40cd-ba8f-dfb85f032685,Breaker,开关00030,1,TMP_d2ecc314-43f8-48c4-873d-ffc963c20728,Breaker,开关00031,2
TMP_7fc6d1fe-61d3-42f3-a69f-8b9df8e29401,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_8b0971d3-ad63-40cd-ba8f-dfb85f032685,Breaker,开关00030,1,TMP_d2ecc314-43f8-48c4-873d-ffc963c20728,Breaker,开关00031,2
TMP_5fab130e-d611-44cf-a6b4-57353809f544,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_8b0971d3-ad63-40cd-ba8f-dfb85f032685,Breaker,开关00030,1,TMP_d2ecc314-43f8-48c4-873d-ffc963c20728,Breaker,开关00031,2
TMP_d2daa811-fe67-4982-b3e8-fc55d356410c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_0eedd22d-6ded-4eee-b627-0e7f09e993ef,Fuse,刀闸0135,1,TMP_609756af-8b7f-40f2-b5a0-b8da3b64490c,Fuse,刀闸0134,1
TMP_42817a81-698f-4c71-84bc-b76fe139c8c9,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_609756af-8b7f-40f2-b5a0-b8da3b64490c,Fuse,刀闸0134,1,TMP_7633b82e-1c80-4b02-8c57-523fd1fe5f76,PowerTransformer,配变2123,1
TMP_a76b0f6d-4f6d-4ed5-ab44-c9883c565a0a,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_609756af-8b7f-40f2-b5a0-b8da3b64490c,Fuse,刀闸0134,1,TMP_0eedd22d-6ded-4eee-b627-0e7f09e993ef,Fuse,刀闸0135,1
TMP_81247a26-d07e-4554-9de1-81fcfe758077,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_609756af-8b7f-40f2-b5a0-b8da3b64490c,Fuse,刀闸0134,1,TMP_7633b82e-1c80-4b02-8c57-523fd1fe5f76,PowerTransformer,配变2123,1
TMP_4aad3b03-e2c1-4322-81fc-e9babc83f8e3,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_609756af-8b7f-40f2-b5a0-b8da3b64490c,Fuse,刀闸0134,1,TMP_a67098fa-99bb-4808-b879-933103989a93,Fuse,刀闸0116,1
TMP_af7bc7f3-7978-45cd-9ede-cd58b16dbd49,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_a67098fa-99bb-4808-b879-933103989a93,Fuse,刀闸0116,1,TMP_6c3648f9-647b-4352-8815-33cabc5ba69a,PowerTransformer,配变2124,1
TMP_1a6e6043-0b16-423d-a4d5-20513d7dc795,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_a67098fa-99bb-4808-b879-933103989a93,Fuse,刀闸0116,1,TMP_6c3648f9-647b-4352-8815-33cabc5ba69a,PowerTransformer,配变2124,1
TMP_7e9decaf-5317-465e-a531-bad8eb3a3775,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_a67098fa-99bb-4808-b879-933103989a93,Fuse,刀闸0116,1,TMP_78112bbe-6adb-46c4-8020-008142284ccf,Fuse,刀闸0121,1
TMP_27b3a098-fdae-466f-b2a6-87f40d5651b2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_78112bbe-6adb-46c4-8020-008142284ccf,Fuse,刀闸0121,1,TMP_a67098fa-99bb-4808-b879-933103989a93,Fuse,刀闸0116,1
TMP_462d40f4-10ac-4e8a-aec5-9dfb1e47100b,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_78112bbe-6adb-46c4-8020-008142284ccf,Fuse,刀闸0121,1,TMP_520b0fc3-ce69-4320-9fa8-3db172b6684a,Fuse,刀闸0117,1
TMP_ffa6fc9b-74af-4794-8170-0122186e2e97,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_78112bbe-6adb-46c4-8020-008142284ccf,Fuse,刀闸0121,1,TMP_84111d19-51e9-4ca0-bc49-4e25cbac2048,PowerTransformer,配变2128,1
TMP_49da20ec-6c81-4444-85e1-c5e8acdabb01,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_78112bbe-6adb-46c4-8020-008142284ccf,Fuse,刀闸0121,1,TMP_b7564617-a4ec-47e4-9eb0-3e085482635a,Fuse,刀闸0120,1
TMP_0eb3b620-64b5-45ee-bae6-01204a36927c,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_520b0fc3-ce69-4320-9fa8-3db172b6684a,Fuse,刀闸0117,1,TMP_45cc3ac4-cc1d-4e68-ad7a-e5975bd08cad,PowerTransformer,配变2125,1
TMP_4f6c42ac-6f4a-41fc-8df4-97c5238fa66f,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_de981cb1-8712-4ad9-b189-69c4b60dc333,Fuse,刀闸0122,1,TMP_becbb2c2-cdb6-4458-9537-34b914b40dce,Fuse,刀闸0133,1
TMP_94b98732-4c9e-4664-a664-29ca2e80b685,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_de981cb1-8712-4ad9-b189-69c4b60dc333,Fuse,刀闸0122,1,TMP_9c7a930b-f80d-4ae8-8d81-514de2e47969,PowerTransformer,配变2129,1
TMP_5dd37d9f-d972-437f-8cd0-ef8b9fb65ba4,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_becbb2c2-cdb6-4458-9537-34b914b40dce,Fuse,刀闸0133,1,TMP_c9a7c849-22bb-49c5-a72f-f19489248efa,Fuse,刀闸0132,1
TMP_df8d3d47-3bb7-4639-990a-89cfaa1d9aaf,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_c9a7c849-22bb-49c5-a72f-f19489248efa,Fuse,刀闸0132,1,TMP_becbb2c2-cdb6-4458-9537-34b914b40dce,Fuse,刀闸0133,1
TMP_de0971f7-86bd-4bee-b754-b53cacb67925,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_c9a7c849-22bb-49c5-a72f-f19489248efa,Fuse,刀闸0132,1,TMP_becbb2c2-cdb6-4458-9537-34b914b40dce,Fuse,刀闸0133,1
TMP_ef274f49-0ef4-4841-be43-c4bc9f182b30,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_820622bb-7201-48bb-b88e-f965aeff5b6a,Fuse,刀闸0124,1,TMP_137d474d-24b9-43bb-b962-4af358a55a65,Fuse,刀闸0131,1
TMP_13682191-cecc-40ad-8d75-4650820c1f14,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_820622bb-7201-48bb-b88e-f965aeff5b6a,Fuse,刀闸0124,1,TMP_137d474d-24b9-43bb-b962-4af358a55a65,Fuse,刀闸0131,1
TMP_3b1c488d-e8e7-4ef9-a9c8-42d5a07ff728,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_820622bb-7201-48bb-b88e-f965aeff5b6a,Fuse,刀闸0124,1,TMP_137d474d-24b9-43bb-b962-4af358a55a65,Fuse,刀闸0131,1
TMP_4a0c9611-beb5-442e-8c83-dbec46e276fa,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_820622bb-7201-48bb-b88e-f965aeff5b6a,Fuse,刀闸0124,1,TMP_137d474d-24b9-43bb-b962-4af358a55a65,Fuse,刀闸0131,1
TMP_271ef297-e7ea-47d2-bfdf-52111fcdd971,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_137d474d-24b9-43bb-b962-4af358a55a65,Fuse,刀闸0131,1,TMP_60e30710-1f02-462a-b775-fb018ccde95a,PowerTransformer,配变2140,1
TMP_4b97b969-09fe-4786-a6c5-7d4d4dd13472,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.11265083875736835,TMP_137d474d-24b9-43bb-b962-4af358a55a65,Fuse,刀闸0131,1,TMP_60e30710-1f02-462a-b775-fb018ccde95a,PowerTransformer,配变2140,1
