line_id,line_type,line_type_cn,inferred_type,inferred_type_cn,line_color,line_stroke_width,from_element_id,from_element_type,from_element_name,from_terminal,to_element_id,to_element_type,to_element_name,to_terminal
TMP_7e49b934-e3a2-47f8-acb8-47f4f9860998,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_1d8be608-fd98-4fed-93c5-f18e1129a566,Fuse,刀闸0058,1,TMP_a58d4bdf-1435-45f7-baa3-80fd8e4691ea,Fuse,刀闸0059,1
TMP_0354bced-32b8-44ce-8465-a877a9ccc708,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_1d8be608-fd98-4fed-93c5-f18e1129a566,Fuse,刀闸0058,1,TMP_a58d4bdf-1435-45f7-baa3-80fd8e4691ea,Fuse,刀闸0059,1
TMP_de45f76b-bfd4-4c74-8fe0-ea60418b07ea,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_1d8be608-fd98-4fed-93c5-f18e1129a566,Fuse,刀闸0058,1,TMP_a58d4bdf-1435-45f7-baa3-80fd8e4691ea,Fuse,刀闸0059,1
TMP_00ed0aff-836e-4e8b-a6e7-57302276c661,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_a58d4bdf-1435-45f7-baa3-80fd8e4691ea,Fuse,刀闸0059,1,TMP_1d8be608-fd98-4fed-93c5-f18e1129a566,Fuse,刀闸0058,1
TMP_2c694b2e-811a-4e3c-91be-6e2948ed9c30,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_73536e48-7b02-4f4f-a759-e54ee3d0f66e,Breaker,开关00019,1,TMP_70689ceb-79e8-416f-9c8b-998354981fb6,Fuse,刀闸0034,1
TMP_14fe03f2-b23f-47a6-844b-e3cb1f16c796,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_547b0d1d-15d4-42c4-9b2b-7a5932fc45a9,Fuse,刀闸0029,1,TMP_3c8c65fb-ec76-4ada-9451-84e3669094ad,Fuse,刀闸0028,1
TMP_a13b433b-f2d9-4514-bc2b-57a8b41c1654,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_3c8c65fb-ec76-4ada-9451-84e3669094ad,Fuse,刀闸0028,1,TMP_547b0d1d-15d4-42c4-9b2b-7a5932fc45a9,Fuse,刀闸0029,1
TMP_585a3b8e-6297-41b1-af39-b7d386ef51c6,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_547b0d1d-15d4-42c4-9b2b-7a5932fc45a9,Fuse,刀闸0029,2,TMP_df0ade00-aada-47a1-be0a-c3062f8ecf74,PowerTransformer,配变2163,1
TMP_70c5c5fa-8b2c-44ad-b725-6aefc1556bee,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_547b0d1d-15d4-42c4-9b2b-7a5932fc45a9,Fuse,刀闸0029,2,TMP_df0ade00-aada-47a1-be0a-c3062f8ecf74,PowerTransformer,配变2163,1
TMP_8ebccf90-7b25-4463-b092-1efffab7b5e3,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_b294b590-dccc-40a0-81d7-52b0e71f521d,Fuse,刀闸0019,1,TMP_232d24d0-bf1d-4271-8ac4-97a1a3ee3959,Fuse,刀闸0027,1
TMP_58910afd-767b-4477-bb0e-883b3ae127c0,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_232d24d0-bf1d-4271-8ac4-97a1a3ee3959,Fuse,刀闸0027,1,TMP_b294b590-dccc-40a0-81d7-52b0e71f521d,Fuse,刀闸0019,1
TMP_e9073809-be9f-49c0-bf69-04fa222a4181,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_09c2fd3c-5323-401d-9a5b-e89a422d8490,Fuse,刀闸0023,1,TMP_b72078c3-0d86-4ecc-a83f-9dd7a5e14ede,Fuse,刀闸0022,1
TMP_d3b4e9c3-7017-4bf1-8c24-9ffd4743afdc,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_b72078c3-0d86-4ecc-a83f-9dd7a5e14ede,Fuse,刀闸0022,1,TMP_c62693a6-4dd7-47af-af18-2b5f3e8e5928,Fuse,刀闸0005,1
TMP_82366042-8efe-4a7f-a1e8-5fffc6b037c4,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_b72078c3-0d86-4ecc-a83f-9dd7a5e14ede,Fuse,刀闸0022,1,TMP_09c2fd3c-5323-401d-9a5b-e89a422d8490,Fuse,刀闸0023,1
TMP_430bad3e-8232-4843-91b1-348b7a1803a6,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_09c2fd3c-5323-401d-9a5b-e89a422d8490,Fuse,刀闸0023,1,TMP_dca1ef09-5061-4dcc-88fa-58fb6dc1e366,Fuse,刀闸0021,1
TMP_440b7b8b-8f4a-4172-8173-9ee737603f4d,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_ad30a2da-b7b6-41b0-9d2c-c62b8963a029,Fuse,刀闸0062,1,TMP_1ca6326b-be75-4283-aa29-20192865b6b6,Breaker,开关00006,1
TMP_e474545e-dc0b-4bb3-bfb9-bb13dfb71a83,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_ad30a2da-b7b6-41b0-9d2c-c62b8963a029,Fuse,刀闸0062,1,TMP_94f5fd92-3eef-4301-8436-ceda13a43e4b,PowerTransformer,配变2157,1
TMP_7534822b-9e97-4682-9516-fffd61826ca2,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.020753614366359946,TMP_2b527e65-695c-4a99-ad57-4129c26944c7,PowerTransformer,配变2156,1,TMP_c91df0dd-ff75-4b0b-8697-8287ddf99f76,PowerTransformer,配变2155,1
TMP_60723824-a4d2-4841-a51f-3543ce568b43,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.020753614366359946,TMP_7139321e-9c53-40d3-99e0-56dbcb7a64a3,Fuse,刀闸0063,2,TMP_c91df0dd-ff75-4b0b-8697-8287ddf99f76,PowerTransformer,配变2155,1
TMP_805aba05-7d2b-440b-8790-ac5a9b57b518,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.5810719902245707,TMP_5f97bda1-6e6f-4087-a5b4-8658104a48d9,Fuse,刀闸0064,2,TMP_a51494f2-9b33-4dbd-b55a-e4d73d23179b,Breaker,开关00027,1
TMP_63be0956-09b8-49f9-bc40-f62204108650,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_72b19996-8a61-4fa3-8ed0-103b13850951,LoadBreakSwitch,开关00212,1,TMP_67e3324e-9587-459c-8813-0dbc2284df4a,LoadBreakSwitch,开关00211,1
TMP_dd0f6361-915e-4464-a931-ef567aa6d290,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_72b19996-8a61-4fa3-8ed0-103b13850951,LoadBreakSwitch,开关00212,2,TMP_d5fa6d4f-f872-474b-8c16-4ebed11562c0,Junction,,1
TMP_67fa7868-1895-4425-872a-eaf98c4e6b16,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_d5fa6d4f-f872-474b-8c16-4ebed11562c0,Junction,,1,TMP_72b19996-8a61-4fa3-8ed0-103b13850951,LoadBreakSwitch,开关00212,2
TMP_b3645692-1655-49d5-a43d-74d1e894bb42,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_67e3324e-9587-459c-8813-0dbc2284df4a,LoadBreakSwitch,开关00211,1,TMP_0ce8d53d-82db-4ffd-9004-6096f6b4efb5,Substation,站房000022,1
TMP_e8bc087e-be96-4db2-8a8f-239292aeb1bd,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_67e3324e-9587-459c-8813-0dbc2284df4a,LoadBreakSwitch,开关00211,2,TMP_21daae5e-c845-4c17-93a4-a61f9f23fe35,PowerTransformer,配变2321,2
TMP_2f2c4e52-ac1f-4b0c-8051-644e62862184,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_ded7f0e5-fe40-4213-bf0e-dad465acf581,LoadBreakSwitch,开关00210,1,TMP_67e3324e-9587-459c-8813-0dbc2284df4a,LoadBreakSwitch,开关00211,1
TMP_3fa941ca-69be-4203-ac42-1b191bdd57bd,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_ded7f0e5-fe40-4213-bf0e-dad465acf581,LoadBreakSwitch,开关00210,2,TMP_8cb7d8d1-7f77-49ee-8d64-88da099468c1,Junction,,1
TMP_8f30a9a0-114e-4da6-9508-064b199355ad,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_8cb7d8d1-7f77-49ee-8d64-88da099468c1,Junction,,1,TMP_ded7f0e5-fe40-4213-bf0e-dad465acf581,LoadBreakSwitch,开关00210,2
TMP_15eb34c4-57e0-4aa0-a06b-bb8879a20a57,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.5811000951325231,TMP_a7dcf284-ad90-4313-bd81-d3258253cfad,Junction,00000终端头922060,1,TMP_72b19996-8a61-4fa3-8ed0-103b13850951,LoadBreakSwitch,开关00212,1
TMP_657ea224-be55-470b-84de-cb02029f4a79,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811000951325231,TMP_92036e17-5f42-4ba2-b36d-bf82e4819b2e,Junction,00000终端头918510,1,TMP_d5fa6d4f-f872-474b-8c16-4ebed11562c0,Junction,,1
TMP_eeb75a2a-c437-48e4-b009-79f23cf23715,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.5810125146975307,TMP_73536e48-7b02-4f4f-a759-e54ee3d0f66e,Breaker,开关00019,1,TMP_70689ceb-79e8-416f-9c8b-998354981fb6,Fuse,刀闸0034,1
TMP_e7cad5fb-d6c1-471c-8a0e-f71d7db2c6b0,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.5810730293144774,TMP_b294b590-dccc-40a0-81d7-52b0e71f521d,Fuse,刀闸0019,1,TMP_df0ade00-aada-47a1-be0a-c3062f8ecf74,PowerTransformer,配变2163,2
TMP_0b2a89b1-1d6d-4c52-aab4-b3641efcbb02,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.5811004909762971,TMP_ff2d39d2-56fd-43f6-9d37-9cd57b23d348,Fuse,刀闸0018,1,TMP_96a47f90-30e3-4d38-9f3c-f1a5316a9a00,Junction,00000终端头586715,1
TMP_6c2e6ff4-6ace-4f53-bcd5-b17f155369d8,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5810766908693867,TMP_342c56b6-c0db-483d-a440-5aa230818bcc,Junction,00000终端头957286,1,TMP_10d9f44e-f2b3-4ff3-8183-7b461371b867,Junction,,1
TMP_00025674-4322-478a-8cee-a4a1a81896df,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5810766908693867,TMP_35079bb2-3910-41ed-ade7-591a17e34aab,Junction,00000终端头988037,1,TMP_7a055ddc-ac68-40a7-a030-fc039de31d59,Junction,,1
TMP_d9e2e202-24ca-4d1d-903f-1c0b153f3b07,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_b85c96a0-b289-47b0-b089-75192365001e,Junction,00000终端头466820,1,TMP_bf23ae28-e789-49dc-b8bd-4dec3d961a33,Junction,,1
TMP_e812569f-ebb9-42f3-864c-ef2afe9ffbee,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_97082a49-ff3b-4e11-b44a-4e0e52df6ee9,LoadBreakSwitch,开关00172,1,TMP_08163f97-14ed-4366-bb33-154cc76f3a51,LoadBreakSwitch,开关00170,1
TMP_b10f1c15-62f3-4475-aefe-5007d1646444,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_97082a49-ff3b-4e11-b44a-4e0e52df6ee9,LoadBreakSwitch,开关00172,2,TMP_bf23ae28-e789-49dc-b8bd-4dec3d961a33,Junction,,1
TMP_7c3e3c8d-aa7f-4c78-bc90-ee3af616e8bf,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_bf23ae28-e789-49dc-b8bd-4dec3d961a33,Junction,,1,TMP_97082a49-ff3b-4e11-b44a-4e0e52df6ee9,LoadBreakSwitch,开关00172,2
TMP_9c54cf56-8ee9-4190-9fbb-7aeb1cc2fcee,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_724b2823-a05e-4550-98aa-510aa4dc0c33,LoadBreakSwitch,开关00171,1,TMP_08163f97-14ed-4366-bb33-154cc76f3a51,LoadBreakSwitch,开关00170,1
TMP_0e7dd002-6686-4fab-9980-dd579c1d5971,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_724b2823-a05e-4550-98aa-510aa4dc0c33,LoadBreakSwitch,开关00171,2,TMP_3de5ce1a-163f-495f-83bd-82f9d50a5ae5,Junction,,1
TMP_5bd65e57-3783-4377-ae8c-92dd7429a3f9,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_3de5ce1a-163f-495f-83bd-82f9d50a5ae5,Junction,,1,TMP_724b2823-a05e-4550-98aa-510aa4dc0c33,LoadBreakSwitch,开关00171,2
TMP_7a5cc508-c4e0-48e1-9087-ba012eed7f6e,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_08163f97-14ed-4366-bb33-154cc76f3a51,LoadBreakSwitch,开关00170,1,TMP_b78fa166-946e-444d-ab06-7422bddb36fe,Substation,站房000038,1
TMP_9a59084c-5604-488b-8811-3d311296dde1,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484328971493,TMP_08163f97-14ed-4366-bb33-154cc76f3a51,LoadBreakSwitch,开关00170,2,TMP_e94e670d-f72a-471b-9be2-9f9eb9111403,PowerTransformer,配变2279,2
TMP_2a2c116e-5b2e-494e-abd8-c6c8ae7218c7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_1bc15c2e-965a-4be1-9447-51f8463fcf98,Junction,00000终端头198672,1,TMP_54b8a651-5eb4-46cf-bc06-251673902197,Junction,,1
TMP_ea5d9023-29a1-4ea9-860d-5dd343c3a95a,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_64b3287e-5d89-4fd5-be0a-4d2b61f56996,LoadBreakSwitch,开关00118,1,TMP_0b7a4cf2-6cca-4219-b219-e9060f43b717,LoadBreakSwitch,开关00116,1
TMP_a0796c46-2e6b-490e-8bbc-2c0591466373,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_64b3287e-5d89-4fd5-be0a-4d2b61f56996,LoadBreakSwitch,开关00118,2,TMP_54b8a651-5eb4-46cf-bc06-251673902197,Junction,,1
TMP_f6d9342b-ed6d-4f6a-bf7d-39a7ffe42479,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_54b8a651-5eb4-46cf-bc06-251673902197,Junction,,1,TMP_64b3287e-5d89-4fd5-be0a-4d2b61f56996,LoadBreakSwitch,开关00118,2
TMP_47f368a3-b76a-4db2-bba8-1e82d2b0ed25,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_aeb09782-3853-45d5-8ab5-2c24ae73209a,LoadBreakSwitch,开关00117,1,TMP_0b7a4cf2-6cca-4219-b219-e9060f43b717,LoadBreakSwitch,开关00116,1
TMP_847425bb-b8e0-4dc6-b809-8d98f0cdada4,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_aeb09782-3853-45d5-8ab5-2c24ae73209a,LoadBreakSwitch,开关00117,2,TMP_474f7194-2179-4ec6-bad1-88528d73935e,Junction,,1
TMP_7054aade-1dba-4c57-b512-ac5c154981ba,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_474f7194-2179-4ec6-bad1-88528d73935e,Junction,,1,TMP_aeb09782-3853-45d5-8ab5-2c24ae73209a,LoadBreakSwitch,开关00117,2
TMP_15e5b21a-0415-4a6d-a826-c0b61e99b8ec,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_0b7a4cf2-6cca-4219-b219-e9060f43b717,LoadBreakSwitch,开关00116,1,TMP_32271610-a903-4cd3-8b8a-8729405a7c2c,Substation,站房000031,1
TMP_e6ebeedc-eee8-426f-aa02-d5333484e1c6,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_0b7a4cf2-6cca-4219-b219-e9060f43b717,LoadBreakSwitch,开关00116,2,TMP_0ba73217-188e-4442-a1f1-326f6de97344,PowerTransformer,配变2288,2
TMP_1254b4e6-b8ff-4124-a999-5446fa3c5b42,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_d0f15f81-9f18-483e-8f4c-f20c8ec30caf,Junction,00000终端头506362,1,TMP_7b64ca2d-99b2-4055-95e2-78bc289d5e41,Junction,,1
TMP_ac60f156-0508-484e-97ae-83429f51f7ac,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_bfe8bbe2-f2f6-42b2-98b2-104ddb5f8190,LoadBreakSwitch,开关00150,1,TMP_58146c8b-fd51-4a5c-acf3-578e488e35a6,LoadBreakSwitch,开关00149,1
TMP_a23135ba-b97a-40a2-a2cb-76e35634cd77,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_bfe8bbe2-f2f6-42b2-98b2-104ddb5f8190,LoadBreakSwitch,开关00150,2,TMP_7b64ca2d-99b2-4055-95e2-78bc289d5e41,Junction,,1
TMP_f5a9b21c-b6b4-480f-abe1-70baf3e493d3,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_7b64ca2d-99b2-4055-95e2-78bc289d5e41,Junction,,1,TMP_bfe8bbe2-f2f6-42b2-98b2-104ddb5f8190,LoadBreakSwitch,开关00150,2
TMP_68e25dbe-89b2-4cce-a423-cc7f14268d80,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_58146c8b-fd51-4a5c-acf3-578e488e35a6,LoadBreakSwitch,开关00149,1,TMP_75a18390-482d-4117-bff3-ec40ca8818c4,Substation,站房000049,1
TMP_0aa2a95a-77b0-4667-b409-c43ca886a5e3,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_58146c8b-fd51-4a5c-acf3-578e488e35a6,LoadBreakSwitch,开关00149,2,TMP_07a61fa8-fd6e-441e-aea7-5e99be217293,PowerTransformer,配变2267,2
TMP_ad75707d-8987-4b20-adea-27f20263f283,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_6e4b0ab8-5241-4e5d-8fd5-bab67f36e4f3,LoadBreakSwitch,开关00148,1,TMP_58146c8b-fd51-4a5c-acf3-578e488e35a6,LoadBreakSwitch,开关00149,1
TMP_c85e300f-8630-453f-9c2c-cf9b744d5ef3,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_6e4b0ab8-5241-4e5d-8fd5-bab67f36e4f3,LoadBreakSwitch,开关00148,2,TMP_645bbfb3-3238-4d91-a237-0f3c889d5e6c,Junction,,1
TMP_4700475b-7043-40cc-a09e-3b9c24986b4a,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153484823776212,TMP_645bbfb3-3238-4d91-a237-0f3c889d5e6c,Junction,,1,TMP_6e4b0ab8-5241-4e5d-8fd5-bab67f36e4f3,LoadBreakSwitch,开关00148,2
TMP_c7ebc495-090d-4dc6-bf79-13d0950e21b7,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_f8eaab5a-cd15-47b9-adc5-e16eaba961aa,Junction,00000终端头197689,1,TMP_0d30e1f6-15bf-4653-b75e-6b854dfb7dc5,Junction,,1
TMP_f360ed92-4738-47ee-aa6e-4084a2a406aa,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_34f3ebe1-1acb-4108-b557-3ed74e3cbe6e,LoadBreakSwitch,开关00121,1,TMP_0cf90541-04aa-4759-ae00-67ef1cb438d6,LoadBreakSwitch,开关00120,1
TMP_b0a6b9f1-39c0-49fc-addf-9218928ece66,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_34f3ebe1-1acb-4108-b557-3ed74e3cbe6e,LoadBreakSwitch,开关00121,2,TMP_0d30e1f6-15bf-4653-b75e-6b854dfb7dc5,Junction,,1
TMP_8f674a68-0ffb-4504-a18a-a919cb33c322,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_0d30e1f6-15bf-4653-b75e-6b854dfb7dc5,Junction,,1,TMP_34f3ebe1-1acb-4108-b557-3ed74e3cbe6e,LoadBreakSwitch,开关00121,2
TMP_849525d4-5a50-4c9f-8002-dde9609e944c,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_0cf90541-04aa-4759-ae00-67ef1cb438d6,LoadBreakSwitch,开关00120,1,TMP_fc1fb1ee-d875-445c-a4da-a1121ba781ea,Substation,站房000030,1
TMP_43f91f72-013e-4913-9d8c-6021aab4639b,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_0cf90541-04aa-4759-ae00-67ef1cb438d6,LoadBreakSwitch,开关00120,2,TMP_e8604aa7-5ddb-43d6-9dd4-5c8196581c9e,PowerTransformer,配变2289,2
TMP_7672bd1c-3cab-458f-8855-5b67611d5f3d,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_becd26c5-eaa6-415f-b89e-ef912be0c7d5,LoadBreakSwitch,开关00119,1,TMP_0cf90541-04aa-4759-ae00-67ef1cb438d6,LoadBreakSwitch,开关00120,1
TMP_4b43f750-212f-4b7a-8a36-540b86b3f297,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_becd26c5-eaa6-415f-b89e-ef912be0c7d5,LoadBreakSwitch,开关00119,2,TMP_d53e5024-ce8d-4370-aa3f-ff95cc902c87,Junction,,1
TMP_8fa1201f-c3e2-4b6a-88a1-312c37f02233,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153483834166776,TMP_d53e5024-ce8d-4370-aa3f-ff95cc902c87,Junction,,1,TMP_becd26c5-eaa6-415f-b89e-ef912be0c7d5,LoadBreakSwitch,开关00119,2
TMP_db87980e-0089-4de3-b307-3d923763e6c2,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5811011837029015,TMP_22b868da-9a44-4e99-90a6-4316a212ccf5,Junction,00000终端头584398,1,TMP_3d0e1c55-0ac9-489d-84a1-72344d2731d3,Junction,,1
TMP_7c826ee3-5f91-46f5-b984-44ca10e5459e,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_cbb57f62-1aca-4b94-83e4-c14c4d5e6622,LoadBreakSwitch,开关00162,1,TMP_dd130aa0-87af-43f4-8fe4-b9a71a82b74f,LoadBreakSwitch,开关00161,1
TMP_9c1660aa-f0f8-44c7-9cb1-a1e6bfbbdf47,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_cbb57f62-1aca-4b94-83e4-c14c4d5e6622,LoadBreakSwitch,开关00162,2,TMP_3d0e1c55-0ac9-489d-84a1-72344d2731d3,Junction,,1
TMP_d3d49c3c-9329-47a8-9c61-fa2c495028e6,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_3d0e1c55-0ac9-489d-84a1-72344d2731d3,Junction,,1,TMP_cbb57f62-1aca-4b94-83e4-c14c4d5e6622,LoadBreakSwitch,开关00162,2
TMP_3fab607b-6ab1-4837-85a4-387eff08dd6f,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_dd130aa0-87af-43f4-8fe4-b9a71a82b74f,LoadBreakSwitch,开关00161,1,TMP_4d339ad8-b39c-479d-a874-3cc7cf1b4ae4,Substation,站房000045,1
TMP_35e4760b-02d6-472b-8acb-038c218fe4e7,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_dd130aa0-87af-43f4-8fe4-b9a71a82b74f,LoadBreakSwitch,开关00161,2,TMP_1d64c0fc-b1f8-492a-9681-908b1708e066,PowerTransformer,配变2271,2
TMP_cb6b0a93-ccd0-47d1-9cdd-34183b6dc59e,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_c426518d-1e6d-4efd-988b-9fc5ef5e6275,LoadBreakSwitch,开关00160,1,TMP_dd130aa0-87af-43f4-8fe4-b9a71a82b74f,LoadBreakSwitch,开关00161,1
TMP_50c6311d-6ebc-4809-b554-50ff9ccefa73,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_c426518d-1e6d-4efd-988b-9fc5ef5e6275,LoadBreakSwitch,开关00160,2,TMP_d04bf89e-30eb-4f5e-b6cf-a9e9ea11becc,Junction,,1
TMP_dada9eeb-d58f-49e6-96b8-3ef95d769724,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153531335419654,TMP_d04bf89e-30eb-4f5e-b6cf-a9e9ea11becc,Junction,,1,TMP_c426518d-1e6d-4efd-988b-9fc5ef5e6275,LoadBreakSwitch,开关00160,2
TMP_27bb47eb-0da8-4c00-ab27-622ba00b05fe,Trunk,主干,spare_line,备用线,"rgb(0,0,0)",0.5810943059173287,TMP_5a1899ca-e4f2-4bcf-be17-552e1a07394d,Junction,00000终端头584578,1,TMP_cd9bd33a-94a9-43da-88e2-a2e6e1258d31,Junction,,1
TMP_b505ee51-ba18-4739-9430-2555a37dc83b,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153389821270456,TMP_97a59a07-95cc-409e-a41c-7f17256b0789,LoadBreakSwitch,开关00196,1,TMP_829c7f42-3065-46db-aa05-d747b43e3036,LoadBreakSwitch,开关00194,1
TMP_76a751ef-2177-4a57-bdc4-2aec1327063c,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153389821270456,TMP_97a59a07-95cc-409e-a41c-7f17256b0789,LoadBreakSwitch,开关00196,2,TMP_41a0840f-b948-4a4b-be78-69cf3b996025,Junction,,1
TMP_b95931fb-5ddb-4af2-8ab9-83f58a13abf6,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153389821270456,TMP_41a0840f-b948-4a4b-be78-69cf3b996025,Junction,,1,TMP_97a59a07-95cc-409e-a41c-7f17256b0789,LoadBreakSwitch,开关00196,2
TMP_3dd243c2-141e-4f3c-8361-970ae3475d5b,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153389821270456,TMP_fb0dbec3-a63d-4acf-8f5f-b2da9cb42a76,LoadBreakSwitch,开关00195,1,TMP_829c7f42-3065-46db-aa05-d747b43e3036,LoadBreakSwitch,开关00194,1
TMP_5e8ab5e3-adee-4b72-96c2-5c103838c5ee,Trunk,主干,spare_line,备用线,"rgb(128,128,128)",0.7153389821270456,TMP_fb0dbec3-a63d-4acf-8f5f-b2da9cb42a76,LoadBreakSwitch,开关00195,2,TMP_cd9bd33a-94a9-43da-88e2-a2e6e1258d31,Junction,,1
