text_id,x,y,content,font_size,color,object_id,related_element_id
TXT-TMP_0ce8d53d-82db-4ffd-9004-6096f6b4efb5,362.1197,520.9806,站房 000022,0.1314,"rgb(255,255,255)",TMP00313178,TMP_0ce8d53d-82db-4ffd-9004-6096f6b4efb5
TXT-TMP_b294b590-dccc-40a0-81d7-52b0e71f521d,436.9922,474.8606,刀闸0019,0.0769,"rgb(255,255,255)",TMP00132647,TMP_b294b590-dccc-40a0-81d7-52b0e71f521d
TXT-TMP_ff2d39d2-56fd-43f6-9d37-9cd57b23d348,447.1301,555.2937,刀闸0018,0.0769,"rgb(255,255,255)",TMP00132858,TMP_ff2d39d2-56fd-43f6-9d37-9cd57b23d348
TXT-TMP_97082a49-ff3b-4e11-b44a-4e0e52df6ee9,333.9655,498.349,开关00172,0.4088,"rgb(255,255,255)",TMP00132389,TMP_97082a49-ff3b-4e11-b44a-4e0e52df6ee9
TXT-TMP_724b2823-a05e-4550-98aa-510aa4dc0c33,338.0532,498.349,开关00171,0.4088,"rgb(255,255,255)",TMP00132392,TMP_724b2823-a05e-4550-98aa-510aa4dc0c33
TXT-TMP_08163f97-14ed-4366-bb33-154cc76f3a51,336.0094,498.349,开关00170,0.4088,"rgb(255,255,255)",TMP00132390,TMP_08163f97-14ed-4366-bb33-154cc76f3a51
TXT-TMP_e94e670d-f72a-471b-9be2-9f9eb9111403,336.3174,499.984,配变2279,0.4088,"rgb(255,255,255)",TMP00132391,TMP_e94e670d-f72a-471b-9be2-9f9eb9111403
TXT-TMP_0b2dfeb3-a84d-48ce-8670-127b238dfa73,335.2583,496.3162,歌咱母民急书箱变母线,0.0734,"rgb(255,255,255)",TMP00313182,TMP_350d4db8-81f5-428e-8058-388cebbce60d
TXT-TMP_b78fa166-946e-444d-ab06-7422bddb36fe,335.2583,496.238,站房 000038,0.5396,"rgb(255,255,255)",TMP00313183,TMP_b78fa166-946e-444d-ab06-7422bddb36fe
TXT-TMP_64b3287e-5d89-4fd5-be0a-4d2b61f56996,365.9507,493.9076,开关00118,0.4088,"rgb(255,255,255)",TMP00132479,TMP_64b3287e-5d89-4fd5-be0a-4d2b61f56996
TXT-TMP_aeb09782-3853-45d5-8ab5-2c24ae73209a,370.0384,493.9076,开关00117,0.4088,"rgb(255,255,255)",TMP00132482,TMP_aeb09782-3853-45d5-8ab5-2c24ae73209a
TXT-TMP_0b7a4cf2-6cca-4219-b219-e9060f43b717,367.9946,493.9076,开关00116,0.4088,"rgb(255,255,255)",TMP00132480,TMP_0b7a4cf2-6cca-4219-b219-e9060f43b717
TXT-TMP_0ba73217-188e-4442-a1f1-326f6de97344,367.9184,495.3229,配变2288,0.189,"rgb(255,255,255)",TMP00132481,TMP_0ba73217-188e-4442-a1f1-326f6de97344
TXT-TMP_642a5998-e406-416b-adb0-d087284733a5,367.2435,491.8741,8058045703母线,0.0763,"rgb(255,255,255)",TMP00313185,TMP_350d4db8-81f5-428e-8058-388cebbce60d
TXT-TMP_32271610-a903-4cd3-8b8a-8729405a7c2c,367.2435,491.7966,站房 000031,0.5396,"rgb(255,255,255)",TMP00313186,TMP_32271610-a903-4cd3-8b8a-8729405a7c2c
TXT-TMP_bfe8bbe2-f2f6-42b2-98b2-104ddb5f8190,381.2356,485.6352,开关00150,0.4088,"rgb(255,255,255)",TMP00132483,TMP_bfe8bbe2-f2f6-42b2-98b2-104ddb5f8190
TXT-TMP_58146c8b-fd51-4a5c-acf3-578e488e35a6,383.2795,485.6352,开关00149,0.4088,"rgb(255,255,255)",TMP00132484,TMP_58146c8b-fd51-4a5c-acf3-578e488e35a6
TXT-TMP_6e4b0ab8-5241-4e5d-8fd5-bab67f36e4f3,385.3234,485.6352,开关00148,0.4088,"rgb(255,255,255)",TMP00132486,TMP_6e4b0ab8-5241-4e5d-8fd5-bab67f36e4f3
TXT-TMP_07a61fa8-fd6e-441e-aea7-5e99be217293,383.2159,487.036,配变2267,0.1745,"rgb(255,255,255)",TMP00132485,TMP_07a61fa8-fd6e-441e-aea7-5e99be217293
TXT-TMP_75a18390-482d-4117-bff3-ec40ca8818c4,382.5284,483.5243,站房 000049,0.5396,"rgb(255,255,255)",TMP00313188,TMP_75a18390-482d-4117-bff3-ec40ca8818c4
TXT-TMP_28c035d2-4f12-4804-96d1-ca8f941fe77d,387.3613,514.7563,5,0.5811,"rgb(255,255,255)",TMP00313190,TMP_2b527e65-695c-4a99-ad57-4129c26944c7
TXT-TMP_34f3ebe1-1acb-4108-b557-3ed74e3cbe6e,388.2291,497.0221,开关00121,0.4088,"rgb(255,255,255)",TMP00132495,TMP_34f3ebe1-1acb-4108-b557-3ed74e3cbe6e
TXT-TMP_0cf90541-04aa-4759-ae00-67ef1cb438d6,390.2729,497.0221,开关00120,0.4088,"rgb(255,255,255)",TMP00132496,TMP_0cf90541-04aa-4759-ae00-67ef1cb438d6
TXT-TMP_becd26c5-eaa6-415f-b89e-ef912be0c7d5,392.3168,497.0221,开关00119,0.4088,"rgb(255,255,255)",TMP00132498,TMP_becd26c5-eaa6-415f-b89e-ef912be0c7d5
TXT-TMP_e8604aa7-5ddb-43d6-9dd4-5c8196581c9e,390.1195,498.4228,配变2289,0.1745,"rgb(255,255,255)",TMP00132497,TMP_e8604aa7-5ddb-43d6-9dd4-5c8196581c9e
TXT-TMP_fc1fb1ee-d875-445c-a4da-a1121ba781ea,389.5218,494.9112,站房 000030,0.5396,"rgb(255,255,255)",TMP00313192,TMP_fc1fb1ee-d875-445c-a4da-a1121ba781ea
TXT-TMP_cbb57f62-1aca-4b94-83e4-c14c4d5e6622,389.9582,536.3425,开关00162,0.4088,"rgb(255,255,255)",TMP00132471,TMP_cbb57f62-1aca-4b94-83e4-c14c4d5e6622
TXT-TMP_dd130aa0-87af-43f4-8fe4-b9a71a82b74f,392.002,536.3425,开关00161,0.4088,"rgb(255,255,255)",TMP00132472,TMP_dd130aa0-87af-43f4-8fe4-b9a71a82b74f
TXT-TMP_c426518d-1e6d-4efd-988b-9fc5ef5e6275,394.046,536.3425,开关00160,0.4088,"rgb(255,255,255)",TMP00132474,TMP_c426518d-1e6d-4efd-988b-9fc5ef5e6275
TXT-TMP_1d64c0fc-b1f8-492a-9681-908b1708e066,391.8301,537.6996,配变2271,0.1308,"rgb(255,255,255)",TMP00132473,TMP_1d64c0fc-b1f8-492a-9681-908b1708e066
TXT-TMP_4d339ad8-b39c-479d-a874-3cc7cf1b4ae4,391.2509,534.2315,站房 000045,0.5396,"rgb(255,255,255)",TMP00313193,TMP_4d339ad8-b39c-479d-a874-3cc7cf1b4ae4
TXT-TMP_97a59a07-95cc-409e-a41c-7f17256b0789,437.4926,492.8188,开关00196,0.4088,"rgb(255,255,255)",TMP00132621,TMP_97a59a07-95cc-409e-a41c-7f17256b0789
TXT-TMP_fb0dbec3-a63d-4acf-8f5f-b2da9cb42a76,433.4049,492.8188,开关00195,0.4088,"rgb(255,255,255)",TMP00132618,TMP_fb0dbec3-a63d-4acf-8f5f-b2da9cb42a76
TXT-TMP_829c7f42-3065-46db-aa05-d747b43e3036,435.4488,492.8188,开关00194,0.4088,"rgb(255,255,255)",TMP00132619,TMP_829c7f42-3065-46db-aa05-d747b43e3036
TXT-TMP_fc34f341-ab01-4d61-a815-b39f2af1591a,435.7567,494.4538,配变2306,0.4088,"rgb(255,255,255)",TMP00132620,TMP_fc34f341-ab01-4d61-a815-b39f2af1591a
TXT-TMP_ad0a227a-5549-4ae4-bae9-badeba24679b,434.6977,490.7079,站房 000062,0.5396,"rgb(255,255,255)",TMP00313195,TMP_ad0a227a-5549-4ae4-bae9-badeba24679b
TXT-TMP_c13340e3-cbcc-4187-a8cb-a6258890d6e8,523.6807,511.2129,用户1618,0.0769,"rgb(255,255,255)",TMP00313197,TMP_c13340e3-cbcc-4187-a8cb-a6258890d6e8
TXT-TMP_d9c2221a-2bc8-46d5-8572-d28352675c59,530.9971,513.0306,开关00207,0.4468,"rgb(255,255,255)",TMP00132791,TMP_d9c2221a-2bc8-46d5-8572-d28352675c59
TXT-TMP_a563b059-f1f2-4585-bfc5-713e4bf6f3cb,533.2311,513.0306,开关00206,0.4468,"rgb(255,255,255)",TMP00132792,TMP_a563b059-f1f2-4585-bfc5-713e4bf6f3cb
TXT-TMP_875266d3-e32e-4dfb-a62b-b9279070811d,533.8865,514.9295,配变2319,0.4468,"rgb(255,255,255)",TMP00132793,TMP_875266d3-e32e-4dfb-a62b-b9279070811d
TXT-TMP_dabef17c-bc77-4418-a23a-2de0854977d1,531.6119,510.9276,行县率将且助个行者劳母线1,0.0537,"rgb(255,255,255)",TMP00313198,TMP_80a88d68-ef80-4658-b1d9-44bdcdd12cea
TXT-TMP_5bdee9c2-9e63-47ce-8f9a-d9e1e1abd2fc,531.5307,510.6845,站房 000024,0.3899,"rgb(255,255,255)",TMP00313199,TMP_5bdee9c2-9e63-47ce-8f9a-d9e1e1abd2fc
TXT-TMP_e2596f60-ae1a-4bf5-9d1f-37957df46816,417.6223,512.56,用户1625,0.0769,"rgb(255,255,255)",TMP00313201,TMP_e2596f60-ae1a-4bf5-9d1f-37957df46816
TXT-TMP_2bef3990-9e6e-456c-973a-1b9352780f07,502.1003,430.6801,JLHA2/G1A-400/35,0.4895,"rgb(255,255,255)",TMP00313206,TMP_9c40b29a-8100-4047-81d0-7aad2cfa9dcf
TXT-TMP_9c40b29a-8100-4047-81d0-7aad2cfa9dcf,499.6151,440.4433,配变2154,0.3496,"rgb(255,255,255)",TMP00132738,TMP_9c40b29a-8100-4047-81d0-7aad2cfa9dcf
TXT-TMP_3eef1979-f1c5-48dc-a068-1eb7f51b2a83,509.1936,440.4334,配变2153,0.3496,"rgb(255,255,255)",TMP00132736,TMP_3eef1979-f1c5-48dc-a068-1eb7f51b2a83
TXT-TMP_c1853621-029d-48e5-b5a5-155d5485afd2,515.9772,458.4186,配变2152,0.3496,"rgb(255,255,255)",TMP00132763,TMP_c1853621-029d-48e5-b5a5-155d5485afd2
TXT-TMP_d8856235-574c-4dd7-9193-fb2cc370f88b,515.5947,450.9432,配变2151,0.3496,"rgb(255,255,255)",TMP00132734,TMP_d8856235-574c-4dd7-9193-fb2cc370f88b
TXT-TMP_a78d873b-907d-4172-8f50-92844fa4aa9f,494.3459,472.0714,配变2150,0.3496,"rgb(255,255,255)",TMP00132724,TMP_a78d873b-907d-4172-8f50-92844fa4aa9f
TXT-TMP_278ab0bf-2b4b-4c04-a19c-654059ecb713,497.86,471.679,配变2149,0.3496,"rgb(255,255,255)",TMP00132718,TMP_278ab0bf-2b4b-4c04-a19c-654059ecb713
TXT-TMP_d9493753-1f6a-4ab2-8afb-016cf4dcbbfb,505.3761,468.9309,开关00010,0.3496,"rgb(255,255,255)",TMP00132702,TMP_d9493753-1f6a-4ab2-8afb-016cf4dcbbfb
TXT-TMP_3daabd3c-74fe-44b3-b77c-5b584b167f57,501.0617,446.6765,开关00009,0.3496,"rgb(255,255,255)",TMP00132712,TMP_3daabd3c-74fe-44b3-b77c-5b584b167f57
TXT-TMP_e25b16e9-d4a7-4d3c-b85e-3a5cd717b413,499.8129,466.3716,开关00008,0.1026,"rgb(255,255,255)",TMP00132705,TMP_e25b16e9-d4a7-4d3c-b85e-3a5cd717b413
TXT-TMP_2c0ed4e7-1bfe-4846-bf24-3c0413be4592,484.0723,466.306,开关00007,0.3496,"rgb(255,255,255)",TMP00132732,TMP_2c0ed4e7-1bfe-4846-bf24-3c0413be4592
TXT-TMP_6c1bd12c-d6fa-4771-b0dc-b965141dfd10,488.6327,474.3613,开关00184,0.3441,"rgb(255,255,255)",TMP00132755,TMP_6c1bd12c-d6fa-4771-b0dc-b965141dfd10
TXT-TMP_5646d207-b45b-4a95-843b-558e0bb21a72,490.3531,474.3613,开关00183,0.3441,"rgb(255,255,255)",TMP00132756,TMP_5646d207-b45b-4a95-843b-558e0bb21a72
TXT-TMP_3de3d820-0fe7-462b-aec1-60a8ef6d563e,492.0735,474.3613,开关00182,0.3441,"rgb(255,255,255)",TMP00132758,TMP_3de3d820-0fe7-462b-aec1-60a8ef6d563e
TXT-TMP_ad254359-3b36-4285-a94e-07c8cf05c4c1,490.3152,475.5466,配变2302,0.1531,"rgb(255,255,255)",TMP00132757,TMP_ad254359-3b36-4285-a94e-07c8cf05c4c1
TXT-TMP_25841677-c644-42d4-9c3e-4ee4b7de9101,489.7209,472.6502,LINE231_前站1#SUB020_配电站8079706104母线,0.0618,"rgb(255,255,255)",TMP00313230,TMP_8b81771f-d12f-4b58-95d8-7015a13c09c4
TXT-TMP_60353d8d-d02a-4023-9e85-b5b57b2cb974,466.0174,463.8676,开关00181,0.3441,"rgb(255,255,255)",TMP00132764,TMP_60353d8d-d02a-4023-9e85-b5b57b2cb974
TXT-TMP_d4fce67b-c9d9-40cd-85ff-9a59332d9d5f,467.7378,463.8676,开关00180,0.3441,"rgb(255,255,255)",TMP00132765,TMP_d4fce67b-c9d9-40cd-85ff-9a59332d9d5f
TXT-TMP_ee3b64e2-0581-43bb-be6e-327437b6336c,469.4582,463.8676,开关00179,0.3441,"rgb(255,255,255)",TMP00132767,TMP_ee3b64e2-0581-43bb-be6e-327437b6336c
TXT-TMP_0b0ca610-7ab5-429a-9f9f-0a152e21c86d,466.7836,462.9802,配变2301,0.3441,"rgb(255,255,255)",TMP00132766,TMP_0b0ca610-7ab5-429a-9f9f-0a152e21c86d
TXT-TMP_eba344dc-5dc7-4459-9d96-5d25007d4727,526.1552,452.7701,开关00259,0.4088,"rgb(255,255,255)",TMP00132768,TMP_eba344dc-5dc7-4459-9d96-5d25007d4727
TXT-TMP_e0814487-00a9-4bc5-932c-f78dd694b857,530.2429,452.7701,开关00258,0.4088,"rgb(255,255,255)",TMP00132771,TMP_e0814487-00a9-4bc5-932c-f78dd694b857
TXT-TMP_2c980265-4bca-4e1b-bc43-68a1d2c6dfdb,528.1991,452.7701,开关00257,0.4088,"rgb(255,255,255)",TMP00132769,TMP_2c980265-4bca-4e1b-bc43-68a1d2c6dfdb
TXT-TMP_df200163-6a96-4469-a5c0-ca8ce82776a9,526.8649,453.655,配变2337,0.4088,"rgb(255,255,255)",TMP00132770,TMP_df200163-6a96-4469-a5c0-ca8ce82776a9
TXT-TMP_bc6ba3bf-66e6-44ae-a07e-a5aa38c88bad,478.8527,462.6213,开关00230,0.3278,"rgb(255,255,255)",TMP00132748,TMP_bc6ba3bf-66e6-44ae-a07e-a5aa38c88bad
TXT-TMP_e5c479e6-d660-438c-8447-e34b5b147d83,475.5746,462.6213,开关00229,0.3278,"rgb(255,255,255)",TMP00132745,TMP_e5c479e6-d660-438c-8447-e34b5b147d83
TXT-TMP_5cb5d52a-304c-45bc-acc8-8326ba5a86a2,480.4917,462.6213,开关00228,0.3278,"rgb(255,255,255)",TMP00132750,TMP_5cb5d52a-304c-45bc-acc8-8326ba5a86a2
TXT-TMP_bea5d3d9-1f03-4ad5-8712-c8fa583100a6,477.2136,462.6213,开关00227,0.3278,"rgb(255,255,255)",TMP00132746,TMP_bea5d3d9-1f03-4ad5-8712-c8fa583100a6
TXT-TMP_3964090e-4fb7-4755-8e88-4bed7ed1f443,477.7165,461.7232,配变2312,0.1691,"rgb(255,255,255)",TMP00132749,TMP_3964090e-4fb7-4755-8e88-4bed7ed1f443
TXT-TMP_e8e19ec3-4d67-4b4c-9928-7cfa2ba2d404,476.0774,461.7232,配变2313,0.1691,"rgb(255,255,255)",TMP00132747,TMP_e8e19ec3-4d67-4b4c-9928-7cfa2ba2d404
TXT-TMP_3b0d65dd-512d-4879-b2ff-ccf3d2c31290,489.7209,472.5751,站房 000066,0.4545,"rgb(255,255,255)",TMP00313231,TMP_3b0d65dd-512d-4879-b2ff-ccf3d2c31290
TXT-TMP_b00c4450-8445-4bb7-9e33-e93790e6a33f,467.351,462.1733,站房 000067,0.4545,"rgb(255,255,255)",TMP00313232,TMP_b00c4450-8445-4bb7-9e33-e93790e6a33f
TXT-TMP_781422a1-c8b3-4603-b577-443a46fdbd3d,527.4537,450.6398,站房 000005,0.4545,"rgb(255,255,255)",TMP00313233,TMP_781422a1-c8b3-4603-b577-443a46fdbd3d
TXT-TMP_451f721b-9b1e-4cdd-a4f4-10094a5a9270,477.4309,460.3612,站房 000003,0.4545,"rgb(255,255,255)",TMP00313234,TMP_451f721b-9b1e-4cdd-a4f4-10094a5a9270
TXT-TMP_bb95faaf-f861-4167-9c32-8dd75fdfbb29,504.9254,440.7344,用户1619,0.0648,"rgb(255,255,255)",TMP00313235,TMP_bb95faaf-f861-4167-9c32-8dd75fdfbb29
TXT-TMP_839b4396-dcdf-4b2c-850b-bdbdc3f44de4,514.6961,454.3232,用户1620,0.0648,"rgb(255,255,255)",TMP00313236,TMP_839b4396-dcdf-4b2c-850b-bdbdc3f44de4
TXT-TMP_f7d62aff-ee07-441d-91d9-b1cc3e319d0f,494.3401,467.0322,用户1621,0.0648,"rgb(255,255,255)",TMP00313237,TMP_f7d62aff-ee07-441d-91d9-b1cc3e319d0f
TXT-TMP_df1b8be4-7a9b-4f50-8011-5f446f784e8c,494.3401,465.6593,用户1561,0.0648,"rgb(255,255,255)",TMP00313238,TMP_df1b8be4-7a9b-4f50-8011-5f446f784e8c
TXT-TMP_34832a51-42e3-4079-b0f4-09604394cb5a,497.8542,466.883,用户1622,0.0648,"rgb(255,255,255)",TMP00313239,TMP_34832a51-42e3-4079-b0f4-09604394cb5a
TXT-TMP_f0605a8d-6ff3-4c0f-8727-2b845af1f80a,504.7529,418.2442,开关00068,0.5206,"rgb(255,255,255)",TMP00132751,TMP_f0605a8d-6ff3-4c0f-8727-2b845af1f80a
TXT-TMP_b4b4040d-4213-4fdd-a775-643aeb048a5b,507.3561,418.2442,开关00067,0.5206,"rgb(255,255,255)",TMP00132752,TMP_b4b4040d-4213-4fdd-a775-643aeb048a5b
TXT-TMP_1620b9b5-c20e-42a7-a900-4d18381e5208,509.9593,418.2442,开关00066,0.5206,"rgb(255,255,255)",TMP00132753,TMP_1620b9b5-c20e-42a7-a900-4d18381e5208
TXT-TMP_61cf08c8-17c9-4b2a-a1cf-632b14ece749,512.5624,418.2442,开关00065,0.5206,"rgb(255,255,255)",TMP00132754,TMP_61cf08c8-17c9-4b2a-a1cf-632b14ece749
TXT-TMP_087fcf79-8ef9-434d-b870-64a11f233118,507.6792,415.5966,站房 000075,0.0769,"rgb(255,255,255)",TMP00313246,TMP_087fcf79-8ef9-434d-b870-64a11f233118
TXT-TMP_b23c0bc9-5538-4b35-9b52-1fdca24c7e4c,508.5783,424.3237,工,0.2698,"rgb(255,255,255)",TMP00313247,TMP_9c40b29a-8100-4047-81d0-7aad2cfa9dcf
TXT-TMP_3b8fa42c-1d5a-4819-acf0-073625194d07,508.9629,424.3237,工,0.2698,"rgb(255,255,255)",TMP00313248,TMP_9c40b29a-8100-4047-81d0-7aad2cfa9dcf
TXT-TMP_1ca6326b-be75-4283-aa29-20192865b6b6,417.9621,511.1538,开关00006,0.0769,"rgb(255,255,255)",TMP00132539,TMP_1ca6326b-be75-4283-aa29-20192865b6b6
TXT-TMP_44cf88e1-282c-416f-aefc-5231a073e2eb,353.2763,515.3732,开关00061,0.0873,"rgb(255,255,255)",TMP00132422,TMP_44cf88e1-282c-416f-aefc-5231a073e2eb
TXT-TMP_dd3b98d9-a046-4a97-bc5b-255b81b77af6,358.1069,515.3732,开关00033,0.0873,"rgb(255,255,255)",TMP00132435,TMP_dd3b98d9-a046-4a97-bc5b-255b81b77af6
TXT-TMP_618454c4-c35c-438a-8890-13a43a8d4ef6,354.4984,515.3732,开关00034,0.0873,"rgb(255,255,255)",TMP00132426,TMP_618454c4-c35c-438a-8890-13a43a8d4ef6
TXT-TMP_73dcdd77-acd8-457c-95cd-f4ac062ab15e,355.7012,515.3732,开关00035,0.0873,"rgb(255,255,255)",TMP00132429,TMP_73dcdd77-acd8-457c-95cd-f4ac062ab15e
TXT-TMP_dfbbdb6e-43f9-4478-ae4c-20f6cc0e7527,356.904,515.3732,开关00036,0.0873,"rgb(255,255,255)",TMP00132432,TMP_dfbbdb6e-43f9-4478-ae4c-20f6cc0e7527
TXT-TMP_102b6d11-8ddd-47ff-b58c-fe9c4e753156,356.0459,516.2297,地刀0040,0.0509,"rgb(255,255,255)",TMP00132431,TMP_102b6d11-8ddd-47ff-b58c-fe9c4e753156
TXT-TMP_752b9171-53e9-491d-87b3-86101c025c51,353.6272,516.2297,地刀0038,0.0509,"rgb(255,255,255)",TMP00132425,TMP_752b9171-53e9-491d-87b3-86101c025c51
TXT-TMP_5792e957-732e-49b3-9234-eeeaf2099bfb,358.042,516.4183,刀闸0075,0.0509,"rgb(255,255,255)",TMP00132436,TMP_5792e957-732e-49b3-9234-eeeaf2099bfb
TXT-TMP_dba7a81e-cea5-4bf6-9206-f620b50db7ca,358.4516,516.2297,地刀0037,0.0509,"rgb(255,255,255)",TMP00132437,TMP_dba7a81e-cea5-4bf6-9206-f620b50db7ca
TXT-TMP_1bc2c9fa-1b73-4339-8a6d-e3bf171908f3,355.6364,516.4183,刀闸0077,0.0509,"rgb(255,255,255)",TMP00132430,TMP_1bc2c9fa-1b73-4339-8a6d-e3bf171908f3
TXT-TMP_ceac3358-2645-4c14-930a-c7b23434acdb,354.8431,516.2297,地刀0039,0.0509,"rgb(255,255,255)",TMP00132428,TMP_ceac3358-2645-4c14-930a-c7b23434acdb
TXT-TMP_14b8016a-be6f-4899-b968-159d3649f137,354.4335,516.4183,刀闸0076,0.0509,"rgb(255,255,255)",TMP00132427,TMP_14b8016a-be6f-4899-b968-159d3649f137
TXT-TMP_39fd7531-eef1-46d3-81e5-3c949bb81be3,357.2487,516.2297,地刀0041,0.0509,"rgb(255,255,255)",TMP00132434,TMP_39fd7531-eef1-46d3-81e5-3c949bb81be3
TXT-TMP_11e0e360-b135-4f3f-9d13-4c3ea5b73092,356.8392,516.4183,刀闸0078,0.0509,"rgb(255,255,255)",TMP00132433,TMP_11e0e360-b135-4f3f-9d13-4c3ea5b73092
TXT-TMP_6950304f-12bc-4107-a05f-36ac592a26f7,359.1093,515.3539,开关00037,0.0509,"rgb(255,255,255)",TMP00132438,TMP_6950304f-12bc-4107-a05f-36ac592a26f7
TXT-TMP_a76f3c98-a391-4b00-9241-252881049668,360.3121,515.3539,开关00038,0.0509,"rgb(255,255,255)",TMP00132441,TMP_a76f3c98-a391-4b00-9241-252881049668
TXT-TMP_e6fb89ab-8f6d-4d62-94eb-face9cbacce4,359.0786,516.4354,刀闸0079,0.0509,"rgb(255,255,255)",TMP00132439,TMP_e6fb89ab-8f6d-4d62-94eb-face9cbacce4
TXT-TMP_a9e995bf-33b7-4422-a788-8b31b1f435a0,360.2814,516.4354,刀闸0080,0.0509,"rgb(255,255,255)",TMP00132442,TMP_a9e995bf-33b7-4422-a788-8b31b1f435a0
TXT-TMP_2ae2cb7b-45e3-4a5f-a824-8227dbb15dc6,359.4881,516.2468,地刀0042,0.0509,"rgb(255,255,255)",TMP00132440,TMP_2ae2cb7b-45e3-4a5f-a824-8227dbb15dc6
TXT-TMP_37817b2f-84f1-466b-aaf8-6558a14ed275,360.6909,516.2468,地刀0036,0.0509,"rgb(255,255,255)",TMP00132443,TMP_37817b2f-84f1-466b-aaf8-6558a14ed275
TXT-TMP_628aa61d-91fd-4557-a423-41373e6daf98,353.3121,516.8617,PT004,0.0509,"rgb(255,255,255)",TMP00132424,TMP_628aa61d-91fd-4557-a423-41373e6daf98
TXT-TMP_c26bb124-acfe-4a11-ac17-a759036e236d,357.9612,517.0887,CT010,0.0011,"rgb(255,255,255)",TMP00313249,TMP_c26bb124-acfe-4a11-ac17-a759036e236d
TXT-TMP_43c7ebbe-b493-4358-9143-b1b15939a25e,354.3527,517.0887,CT011,0.0011,"rgb(255,255,255)",TMP00313250,TMP_43c7ebbe-b493-4358-9143-b1b15939a25e
TXT-TMP_72f1633a-c3d9-42e2-b4ad-5aab21a53ec4,355.5555,517.0887,CT012,0.0011,"rgb(255,255,255)",TMP00313251,TMP_72f1633a-c3d9-42e2-b4ad-5aab21a53ec4
TXT-TMP_06ccddff-a6d5-44b3-8f30-7f0c9e80b707,356.7584,517.0887,CT013,0.0011,"rgb(255,255,255)",TMP00313252,TMP_06ccddff-a6d5-44b3-8f30-7f0c9e80b707
TXT-TMP_7059aabc-7ccd-4161-b226-2201f98334a1,358.9978,517.1058,CT014,0.0011,"rgb(255,255,255)",TMP00313253,TMP_7059aabc-7ccd-4161-b226-2201f98334a1
TXT-TMP_7051eb48-cc4a-4df8-b089-a937b59c6f69,360.2006,517.1058,CT015,0.0011,"rgb(255,255,255)",TMP00313254,TMP_7051eb48-cc4a-4df8-b089-a937b59c6f69
TXT-TMP_190e95dc-bffa-44ba-bcab-49d252f4d2ce,357.2731,514.3883,著长2#SUB020_开关LINE370_线,0.0509,"rgb(255,255,255)",TMP00132444,TMP_350d4db8-81f5-428e-8058-388cebbce60d
TXT-TMP_e36e94be-927e-4c89-971a-bbc2f372c60d,353.1906,516.4805,刀闸0069,0.0509,"rgb(255,255,255)",TMP00132423,TMP_e36e94be-927e-4c89-971a-bbc2f372c60d
TXT-TMP_fdfca949-ac89-44e9-8be7-a0811fa2b346,356.9765,514.4198,站房 000016,0.4649,"rgb(255,255,255)",TMP00313255,TMP_fdfca949-ac89-44e9-8be7-a0811fa2b346
TXT-TMP_051ffced-d82e-4418-b1be-4514b25ee7c8,418.113,516.7451,100kVA,0.0769,"rgb(255,255,255)",TMP00132540,TMP_5928efab-579f-4f37-9f48-44dd34bb54e5
TXT-TMP_e93431de-c5dc-47c1-9d54-042becffdd81,386.6039,558.6953,配变2147,0.0769,"rgb(255,255,255)",TMP00132934,TMP_e93431de-c5dc-47c1-9d54-042becffdd81
TXT-TMP_0afd8b7d-93e5-4ffc-994f-9c4726367c7e,386.3348,557.2291,8,0.0769,"rgb(255,255,255)",TMP00313256,TMP_25db8967-5f75-4178-94b2-9b17b1b186b7
TXT-TMP_c73d04d3-718c-4632-81cf-e8163f252039,400.9202,511.9502,用户1626,0.0769,"rgb(255,255,255)",TMP00313257,TMP_c73d04d3-718c-4632-81cf-e8163f252039
TXT-TMP_4fb40ed5-684c-4bd9-aa5a-4924db50538a,412.9685,513.6447,配变2293,0.0368,"rgb(255,255,255)",TMP00132530,TMP_4fb40ed5-684c-4bd9-aa5a-4924db50538a
TXT-TMP_96c9c608-a0ca-45e1-b0d3-b6b80e8db4b0,411.2407,511.243,最护海黑还范波金客个行者劳提刻行县三街分者劳1#变母线,0.0368,"rgb(255,255,255)",TMP00313258,TMP_94f5fd92-3eef-4301-8436-ceda13a43e4b
TXT-TMP_8adfa8eb-64e4-4821-943a-0fbc337734a0,411.2713,511.1445,站房 000017,0.1908,"rgb(255,255,255)",TMP00313259,TMP_8adfa8eb-64e4-4821-943a-0fbc337734a0
TXT-TMP_ad30a2da-b7b6-41b0-9d2c-c62b8963a029,419.8658,510.5595,刀闸0062,0.0769,"rgb(255,255,255)",TMP00132543,TMP_ad30a2da-b7b6-41b0-9d2c-c62b8963a029
TXT-TMP_a7f9be80-1f47-46af-83c4-2bffa1859df8,509.3743,506.0371,开关00005,0.0769,"rgb(255,255,255)",TMP00132675,TMP_a7f9be80-1f47-46af-83c4-2bffa1859df8
TXT-TMP_22eb3e23-2103-4cce-bbd3-21c9628f46be,513.8387,455.2141,开关00004,0.0769,"rgb(255,255,255)",TMP00132715,TMP_22eb3e23-2103-4cce-bbd3-21c9628f46be
TXT-TMP_fffdb241-d2ce-4a03-ac4a-1ba0750e0f18,420.3434,556.5887,开关00003,0.0769,"rgb(255,255,255)",TMP00132888,TMP_fffdb241-d2ce-4a03-ac4a-1ba0750e0f18
